Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,content,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num
127,【新刊】任英华 刘公石 汤季蓉｜金融市场风险传染的时空效应研究,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660529323&idx=1&sn=9f47bde64addb5c1d0e13ebe7c03a7ee&chksm=849fc080b3e8499659c58b462c84a1551697367b7c4eeecbb5450ca5bc33cdfd34582559d879#rd,1,2022-2-11,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
128,【新刊】陈少明｜调整经验的视角,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660529283&idx=1&sn=6850f2dd74b41b3711e90b1bd177b40d&chksm=849fc0a8b3e849bed82a03e4c434c6ddee50b975c561d2f3f896f804c57898756c420baa3ade#rd,1,2022-2-9,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
129,【新刊】孙歌｜把藩篱变成翅膀——谈谈问题学术的边界,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660529279&idx=1&sn=cabaf0595f6492e60fef6b4d8394fa90&chksm=849fc054b3e84942d989a6ce86b6032f063f754ed25e3121d267abdffbb0e3350e0376bd0b98#rd,1,2022-2-7,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
130,【新刊】吴越 卢云峰｜宗教理性选择理论：经济隐喻还是理论建模？,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660529278&idx=1&sn=85e1ea72e5f3cfde9812a44bdf165fde&chksm=849fc055b3e84943f6dbe3f872e6e69e39be94705f66199e9a430f5622fdcd885c7e48c16ba4#rd,1,2022-2-5,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
131,【新刊】渠敬东｜学科之术与问题之学,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660529128&idx=1&sn=09b940f54fae071ca4fba7e2943e77a7&chksm=849fc7c3b3e84ed533e4f67c6d35daaafbefbabdae773fc081b5dbcfc985e1ac1c9a518029c1#rd,1,2022-2-2,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
132,【新刊】何明｜“学科性学术”与“问题性学术”的张力及其消解——学术研究的建制化、去建制化与再建制化,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660529127&idx=1&sn=f0323f9c60cd77bbcfb3014a65b341a2&chksm=849fc7ccb3e84eda98d6378f6096d6298e2e20c6c1fd730de682f023ccf638750eddf52b00ff#rd,1,2022-1-29,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
133,【新刊】吴飞｜论殡葬改革,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660529126&idx=1&sn=5b260bbe76350f0504db323c98eb09c1&chksm=849fc7cdb3e84edbee11f648b5c84db232af6cf4773295d00bbf70b4b43275abf9dd8d89afb2#rd,1,2022-1-27,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
134,【新刊】苏力｜别太在意通向何处,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660529094&idx=1&sn=480cf80406044cda5e1b4196b2006d9c&chksm=849fc7edb3e84efbf8d5e14a291d47fdc0c234a79d82d10bb5de1fc0cae0d2a99c2f0bb1c429#rd,1,2022-1-25,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
135,【新刊】徐俊忠｜关于从“学科性学术”到“问题性学术”的思考,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660529093&idx=1&sn=0fe7d05790e44b41ab97f35c7fd19810&chksm=849fc7eeb3e84ef87014d1666bbb424a5eae17ef6570a96d91cfd5af978e8fea3f26251a47a2#rd,1,2022-1-23,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
136,【新刊】高原｜反思二战后新古典经济学理论的重心转移——从一般均衡理论到“新微观理论”,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660529067&idx=1&sn=0a7bdefa977b61076747115742266933&chksm=849fc780b3e84e967a35fc4f1271e0bb3fefc333379bd2499f888bb70000a5236d1ba382a211#rd,1,2022-1-21,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
137,【新刊】黄宗智｜市场主义批判：中国过去和现在不同类型的市场交易,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660529050&idx=1&sn=907f0b73f59740071a68e3941f0b93d0&chksm=849fc7b1b3e84ea77e8006c8b729d9e28d3dff39429bda865ca67120a1dc22b356bc11bb6570#rd,1,2022-1-19,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
138,【新刊】张跃国｜中国式现代化及其生成条件,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660529034&idx=1&sn=533c18aa3ce2e42c361347ffffdaf69d&chksm=849fc7a1b3e84eb7488c8989a7970df4042b170b97af5a3d2be6c61e1bf18fe64c686aade3c4#rd,1,2022-1-17,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
139,陈明｜回到康有为,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660529028&idx=1&sn=f33d00ff10dadf5d1e8dde050cc46739&chksm=849fc7afb3e84eb94779f72ada6ae3d4918023a30398543fc8309438652c28c5d9017d824d4a#rd,1,2022-1-13,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
140,姚中秋｜从西式的教化迷信中拯救康有为,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660529008&idx=1&sn=bb33cd0486905af86886ef089eb588de&chksm=849fc75bb3e84e4d4229918f1cd93d7398833284aeba72e4be4fe775d153e16eb7c3d3b5f9a2#rd,1,2022-1-11,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
141,干春松｜康有为与现代中国,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660529001&idx=1&sn=e80ae2d9841ed672192d0ea6101bcde4&chksm=849fc742b3e84e54fcfbffde8789f328e6a72eb104ba25b0165ddb003fc6ad8b633e38c0d6fb#rd,1,2022-1-9,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
142,唐文明｜现代儒门学者的教化制度改革,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528991&idx=1&sn=b4c43f7c716087724f9ab094cbef9617&chksm=849fc774b3e84e626de258011f15ee8f65045222642826a30417eeeb26d27ae03054ecf72244#rd,1,2022-1-7,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
143,刘小枫｜康有为是一面镜子,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528981&idx=1&sn=0168296762cbfc5b3045374f12a5cbcf&chksm=849fc77eb3e84e68d413c3d7d085aa7d8caba27d1a9e30fb0196abeab7df357460ff455015a2#rd,1,2022-1-5,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
144,甘阳｜以稳健的态度来建立健康的保守主义,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528980&idx=1&sn=893935997227937f59843dd87d98c4ed&chksm=849fc77fb3e84e697b475ef085a4996b7b04730fd44b5f35020324cd3ff8026526dc03175eab#rd,1,2022-1-3,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
145,目录预告｜《开放时代》2022年第1期,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528963&idx=1&sn=951a04dec1446568d4f258bd6f0b16ff&chksm=849fc768b3e84e7e64b640ef83417956514d96e05c888f4d8d0ea761071d1c2a4d8b0de29ea3#rd,1,2022-1-1,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
146,《开放时代》2021年总目录,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528949&idx=1&sn=9e2fef2e50b999a3a1661186128d17ff&chksm=849fc71eb3e84e08a2515a3d0c5500d4d86c49f0314d5be0051085b806d46984ca460a8750f5#rd,1,2021-12-31,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
147,刘建平｜中日邦交正常化谈判的过程及其国际政治学意义,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528930&idx=1&sn=ba4f07fc0e3b157499eec8c79b7eb8b4&chksm=849fc709b3e84e1f1b4d3d3d165322118e4cf34915faa472d02e252b020ec9fa90e38f8e40ab#rd,1,2021-12-27,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
148,翟学伟｜中国人的“大公平观”及其社会运行模式,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528828&idx=1&sn=4035407d57e3ceb4653d8e40960a3e8a&chksm=849fc697b3e84f810eb3cc065e0e385e31ae44e8a5236a64be3759938220f83ceba1ea1fab8a#rd,1,2021-12-25,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
149,吕新雨｜新乡土主义，还是城市贫民窟？,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528794&idx=1&sn=18ccb404b63d3a8c902e061f8236f08b&chksm=849fc6b1b3e84fa7def3d02addd419b0e83bb717fbcb1d551658b3e51a447b763babc81d0dc9#rd,1,2021-12-23,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
150,作者札记｜关于我十年写潘晓的简单追记,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528769&idx=1&sn=13e5ff0d420f163e0ce429f06df38daf&chksm=849fc6aab3e84fbc9a066c067c86251b16068d6657e57e6d3a5c2e5901a37521949c23738531#rd,1,2021-12-21,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
151,作者札记｜关于我十年写潘晓的简单追记,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528763&idx=1&sn=a8b14c36179530f2f82420d34e992a7f&chksm=849fc650b3e84f46f7a05ba3563b4a666fcf340804f8806916b7919e96e861d3046c096bc6ea#rd,1,2021-12-20,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
152,贺照田｜从“潘晓讨论”看当代中国大陆虚无主义的历史与观念成因,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528763&idx=2&sn=561e25f23b754b1d892f5d082e0d8f83&chksm=849fc650b3e84f46d8bb66e52bd1934b8f67c13f0654de8b3e45aae949c4febd937626fd60d6#rd,2,,,,,,nan,nan,nan,nan,nan,nan,nan,nan
153,陈端洪｜宪法学的知识界碑——政治学者和宪法学者关于制宪权的对话,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528740&idx=1&sn=1c738cc49f6b645c6ceab28b11673fb2&chksm=849fc64fb3e84f592044af4774a5c8387f1e29a4b9683c23f0830106e85511f9acffe2eebdf6#rd,1,2021-12-18,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
154,项飚｜普通人的“国家”理论,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528725&idx=1&sn=c735d711c109e8e66ce0daf297fbb323&chksm=849fc67eb3e84f6843fa2ed69c6d2e441f84e8e462a0b327d0a0482f90de5704faf74cb2f13f#rd,1,2021-12-16,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
155,作者札记｜中国的粉丝发展史，本质上说是一部寻找自身合法性的历史,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528718&idx=1&sn=19e77e6266c36406152d4f3df29e6eaa&chksm=849fc665b3e84f73d9b5f482cf08812fdf765211618cfedc297185dc2cbc391e52ba2e69c929#rd,1,2021-12-14,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
156,作者札记｜回望历史的价值与意义,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528673&idx=1&sn=1b3776f882c9d1b487f148d7544dc9e8&chksm=849fc60ab3e84f1c248785898b2c98acc4a0d8274d9d585b66b5481d7f7fd861a8716da5dd3d#rd,1,2021-12-10,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
157,【新刊】谷剑飞 武宇坤｜元邦：萤火虫为我证明,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528605&idx=1&sn=9b5079e30573ff46ab85a9ad4bd1c055&chksm=849fc5f6b3e84ce0d8aa54b53e837b65b6120d103fd2fa97e349831a6f407ae66e0db82b869b#rd,1,2021-12-8,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
158,【新刊】蒋晖｜土地、种族与殖民治理——南非种族隔离土地法的演变,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528604&idx=1&sn=c2b77dc186ee212cbc9f45b0f5b47782&chksm=849fc5f7b3e84ce123599703eb4ded2a1c308c1975b0cdb8aec14ba8521e88536be35abd3f7b#rd,1,2021-12-6,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
159,【新刊】吴畅畅｜视频网站与国家权力的“内卷化”,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528596&idx=1&sn=81e61d631bc790a3e3b804993e395df9&chksm=849fc5ffb3e84ce957b04ae030523818a031b91b51b0f0f680e4fd36d693264844cc5822e5b6#rd,1,2021-12-4,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
160,会议议程｜第九次开放时代工作坊,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528589&idx=1&sn=400113269561846fb5ea0a4aa5a89030&chksm=849fc5e6b3e84cf0abc6a8ae5dd492e7d70fddd8eb67775ed9a9f8c5089e73361f10276b34aa#rd,1,2021-12-2,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
161,【新刊】贺照田｜如何让历史文献更充分向我们敞开……——从雷锋一则日记的读解说起,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528575&idx=1&sn=c70106240676f7d18b4b7e519d50a354&chksm=849fc594b3e84c82dc87816d90bc4980f47f97fe8d0ab4807937815094802e5b1435f407ab41#rd,1,2021-11-30,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
162,【新刊】林盼｜资源何以成为“诅咒”？——对明清时期淮安地区官营产业发展的案例分析,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528543&idx=1&sn=dabce7875206e44b67a1e07ea33b796b&chksm=849fc5b4b3e84ca26f13047cf057b1c6c829f96b67846ef4b5eb2200e671c6512bfb62759d16#rd,1,2021-11-28,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
163,【新刊】王阳 熊万胜｜党政科层体系：“制度-关系”视野下的政党治理与国家治理,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528537&idx=1&sn=7e4e2aeb2ce543e4d8d41dc6df7f1490&chksm=849fc5b2b3e84ca4b248a64397921838203c755f05135913ad580459a718d730cf9518deb0b6#rd,1,2021-11-26,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
164,【新刊】狄金华｜统治风险与国家治理结构调整——基于民国时期第二次全国内政会议前后央地分权结构的对比分析,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528529&idx=1&sn=d1d1364d335e959e1350aa6d34ad711c&chksm=849fc5bab3e84cac653d7a1d08def6b5d0346d948051726421555b3208fe13c8a3bee4f41014#rd,1,2021-11-24,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
165,【新刊】陈忠纯｜纳“台湾革命”入“国民革命”：“民族自决”论与20世纪20年代后两岸革命者的台湾革命认知,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528513&idx=1&sn=e7f89355ab0bcd417dedb2b908138061&chksm=849fc5aab3e84cbc8c9bd19d1cf7cfda77cea69fa602caae578916ce97e8d59fe0d13ee106d2#rd,1,2021-11-22,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
166,【新刊】魏海涛｜官僚制结构与皇权的抉择——以清末丙午官制改革为例,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528509&idx=1&sn=d4cf39f5c6ca499b6d3d73b17dd91e80&chksm=849fc556b3e84c4045bbf608fc8306756344656fac1f34cc9707bcef10461c563133f28c7709#rd,1,2021-11-20,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
167,会议议程｜第十九届开放时代论坛,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528489&idx=1&sn=bebe91711227a3eb19a717e5fa9f0b5c&chksm=849fc542b3e84c54e0a9f4015c25fc332b3465964d2f177c698ff23dee65448569a777308e0f#rd,1,2021-11-19,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
168,【新刊】康向宇｜“一国两制”与功能代表制——以金庸《明报》社评为中心的考察,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528484&idx=1&sn=fd4306d94cbf6770bcdfa31d7ce216b8&chksm=849fc54fb3e84c59a4b0b92e05671c3b3253d587b0dbd67547b238ad76869053a7eaaec67efc#rd,1,2021-11-18,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
169,【新刊】杨凯｜主权、治权与族群关系——重新理解李仙得的“番地无主”论,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528456&idx=1&sn=3eef64265b1478893bd7480dbb982919&chksm=849fc563b3e84c7585db829984efa3cac1cfc0ad4db40661f9660d17b7313dc14f760e7a3641#rd,1,2021-11-16,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
170,【新刊】张志翔｜美国“现代化”与英国“殖民主义”的结合：冷战时期香港高等教育工业化探究（1958—1969）,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528430&idx=1&sn=1cc085ffcf0b23d90e9d170e1dfbc28b&chksm=849fc505b3e84c13350c35a78b796ba0bc20beeccfa96c8143584a3332f16a9e51ab3db4e5c2#rd,1,2021-11-14,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
171,【新刊】徐俊忠｜新中国政治文明的重要思想资源——孙中山晚年政治反思的历史意义,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528421&idx=1&sn=47ef3b09c31b05624570e9466fbfa80a&chksm=849fc50eb3e84c18757c62a90aa56279c9f42b360441a492c28e6d4307c8a48cbad64db39c21#rd,1,2021-11-12,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
172,目录预告｜《开放时代》2021年第6期,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528412&idx=1&sn=039e19e6945683b2c1bff6872c5d9e94&chksm=849fc537b3e84c2156371a263d2dca8e64943f63332f101de6d19d26d42fc1d459cb8c28fc43#rd,1,2021-11-10,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
173,王颖｜走出家庭与巩固家庭：抗日战争时期陕甘宁边区的妇女解放（1937—1945）,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528405&idx=1&sn=0de4338721ca3b8d3a1483c2cfe71a04&chksm=849fc53eb3e84c28790fe536b6f8040d4be3fcdf9f937188f3cf75fd416bfde4d58433f7a1e0#rd,1,2021-11-8,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
174,杜树海｜“同源”与“一家”——林惠祥、徐松石“环南中国海”古代民族关系研究的时代意义,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528374&idx=1&sn=48ee0133d4500bf4fc8411098dbbc496&chksm=849fc4ddb3e84dcbb48f2870a4abdaa7eae45ef514f75871e0e03b3d04d6a39b9be73ed8d1d6#rd,1,2021-11-6,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
175,马潇骁 麻国庆｜以神灵之名——泰国清迈华人精英“报”的道德实践和资本转化,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528364&idx=1&sn=057493606ec78c5426a5637b77d787d4&chksm=849fc4c7b3e84dd12732e4f3b87a4139e7660ba331dcecdb7ac62a89d5c4cfd99437816ea0e6#rd,1,2021-11-4,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
176,焦长权 焦玉平｜“大政府”的兴起：经济发展与政府转型——中国政府公共收入水平研究报告（1980—2014）,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528360&idx=1&sn=e5a084ef16027a76d1f07d6147af0f5c&chksm=849fc4c3b3e84dd5c66a293046ea24344c262f31fafa62281b81afc2b30bc2a43326e8ba236b#rd,1,2021-11-2,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
177,李少文｜全面从严治党的宪法工程学,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528333&idx=1&sn=39a6e5cd0465d74d914ba3e71263207e&chksm=849fc4e6b3e84df007e6b6222e24a301870169e811195b95140dfa912f9074e926d4678b46b6#rd,1,2021-10-31,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
178,李放春｜毛泽东“理一分殊”思想发微——纪念“马克思主义中国化”命题提出八十周年,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528325&idx=1&sn=3bdf97200acdbca24c77ce74409c86f8&chksm=849fc4eeb3e84df8315911da1f66b6526c4871929865d524082bcd9a453aaf55bb7faa0b5764#rd,1,2021-10-29,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
179,张慧鹏｜农民经济的分化与转型：重返列宁-恰亚诺夫之争,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528317&idx=1&sn=3c35461f59f8bbde9c2704b99909d140&chksm=849fc496b3e84d805f42d85bbd89397a7db6d71a408845ab9dd76bb305db2ede35ab40edb420#rd,1,2021-10-27,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
180,陈义媛｜中国农资市场变迁与农业资本化的隐性路径,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528309&idx=1&sn=23b9a9042cb36bfb4b5f5e24e2b23ed6&chksm=849fc49eb3e84d88600952d5a3ad876887d34cf90798f9d6bd5b22f02496db086668f7cf9417#rd,1,2021-10-25,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
181,陈航英｜中国农业转型及其动力机制再思考——基于皖南河镇的经验研究,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528285&idx=1&sn=e82361d74729d017a7770694a9419ba4&chksm=849fc4b6b3e84da0c11ccb10ad2c172b6513eff877a2c1c3f6d22d8378a883326857e2ae6a93#rd,1,2021-10-23,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
182,黄宗智｜中国新时代小农经济的实际与理论,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528264&idx=1&sn=b5360fcb46b598c2719b591ec88050fe&chksm=849fc4a3b3e84db5f630d9c916d7f3ce5389520c14b73b54ca62742e6aea0d50e89ea66f6faf#rd,1,2021-10-21,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
183,王先明｜从农村复兴到乡村振兴的百年跨越,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528254&idx=1&sn=d95ad923f0e429677af5535bbaa3f03d&chksm=849fc455b3e84d438947554789f2c99cca7d6587d2b9456c0ea435d58fb0c1cfc29486e6b5a7#rd,1,2021-10-19,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
184,仝志辉｜20世纪50年代乡村改造：没有“乡建派”的乡村建设,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528244&idx=1&sn=ee6cc3c2a999b10f4c3df5ab57a6865d&chksm=849fc45fb3e84d49a09176c0bb5b3d95b066f14eaffc1db5be0e2528eda0e56b3f6d34721a18#rd,1,2021-10-17,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
185,【新刊】马潇骁｜过渡的家：泰北华商合与分的家庭策略与家族企业经营,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528227&idx=1&sn=5a61cf680e8626e9bf69f399213433de&chksm=849fc448b3e84d5e3c3c90ecf1688f3e4803fcf369d005207b28b08cdbc146e1c853db0b0261#rd,1,2021-10-15,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
186,【新刊】梁光亮｜安居乐业：我的家庭农场之路,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528222&idx=1&sn=f79440d4535706baf05e07298704585f&chksm=849fc475b3e84d63f46309a0d830adf22483d897ff8bd153ac24038586516ed5146f7123a85b#rd,1,2021-10-13,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
187,【新刊】吴进进 符阳｜算法决策：人工智能驱动的公共决策及其风险,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528203&idx=1&sn=fc4cfb25879b8a77e156972a6c26c0d8&chksm=849fc460b3e84d76e94827a4a025dc1442e9a80d41e71d9c00619c85c0b3c58f76f036a43e86#rd,1,2021-10-10,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
188,【新刊】李丁 张耀军 巫锡炜 余丹林｜政策执行与市场分割：《劳动合同法》长期影响的异质性研究,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528187&idx=1&sn=65c01305fa5c61ef093fb630e170b4d2&chksm=849fc410b3e84d0637c090eb43049cc3932ad992aab09ecf0bb82fb412fd099e1e7a8854a6c4#rd,1,2021-10-8,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
189,【新刊】郦菁｜“新托克维尔主义”：起源、话语与民主,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528165&idx=1&sn=92f571ce3561a7016829a5c8c6489da2&chksm=849fc40eb3e84d18c3a563c8441862b12e48aa21adc85d37af6d3de76970165afd4cefdc0f54#rd,1,2021-10-6,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
190,【新刊】熊鹰｜“史沫特莱难题”：两部美国传记的比较阅读,http://mp.weixin.qq.com/s?__biz=MzA4Mjg3MTYyMA==&mid=2660528155&idx=1&sn=3bd02f25a902afd703f176b59f3f4943&chksm=849fc430b3e84d2636c02b7bc1fcfdf1d168d7bac11fd2357ffa4b7526b0eafe1c9a9f9b499f#rd,1,2021-10-4,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
