,title,link
996,韩大元：弘扬宪法精神　增强宪法自信,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490211&idx=1&sn=62a08eb7877c6167dfc8743e705d1a14&chksm=fd3322aaca44abbcaa52bd6061e97b7b210e76a92292d62059a6c49506b67801624fbb531d7b#rd
997,弘扬宪法精神，建设法治中国——写在第七个国家宪法日到来之际,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490195&idx=1&sn=84dc8c8adf4faddac0319e666131523d&chksm=fd33229aca44ab8c385c2efdafe4a3b3686e7da73926d784c3302e14c6792e184e414b66f508#rd
998,云南智库论坛（第二百一十三讲）,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490185&idx=1&sn=d80345a70cc51099227d18dfa306fcf2&chksm=fd332280ca44ab962f44130bee397ad65b0fe770ea09e3d15aa177604a38db2cfbfa4fe1b77a#rd
999,吴 莹：科学把握新发展阶段的新特征,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490185&idx=2&sn=e4617a3b0229ad4ca3aa07fa7c947a7d&chksm=fd332280ca44ab96f28ee23d2de187e157dc3767aaeba18c4c9496ceb20d14f7687c1e819c49#rd
1000,崔江红：坚持系统观念 深化农村改革,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490185&idx=3&sn=3060c2e15df4ee77257f422d298b0f6e&chksm=fd332280ca44ab9689f75153acf90adcbe1b924c330065473293eb0ed2b8a4f7157a6d341337#rd
1001,谢伏瞻：中国共产党依宪执政的实践探索与光辉历程,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490163&idx=1&sn=d048a7d9901ceeae7a265c2452664c63&chksm=fd33227aca44ab6c552828baee477605fcbd3f694b0996363f1617bf528ec5ad3316f0e9990c#rd
1002,马超：坚持以人民为中心 开启全面建设社会主义现代化国家新征程,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490163&idx=2&sn=780bb38afd5e520e8af8c83b53bef018&chksm=fd33227aca44ab6c4f0c0a95f0112ac44807976027527c3f1f48be0cd7f1a9a750224784d462#rd
1003,习近平：建设中国特色中国风格中国气派的考古学，更好认识源远流长博大精深的中华文明,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490144&idx=1&sn=d3aabcb0d9aa8f1d894aaec770f14d8c&chksm=fd332269ca44ab7f9fd37aa9fb89a685d2068dbf51f48e7c08f27202cbc2fc91c653bd360398#rd
1004,梁初阳：鄂尔泰与云南改土归流,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490144&idx=2&sn=72eaac5a64b12350e1dc68e4f86661c7&chksm=fd332269ca44ab7ffae9f33e5bfb52c9300b1b4bb3df061ffb303811088963fc3b2ca8e82e0b#rd
1005,杜娟：加强“四史”教育 推进社会主义文化强国建设,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490144&idx=3&sn=87e7eb18c6e2b3e867a573e55b078159&chksm=fd332269ca44ab7f8a6631f62a32aa58ef72d7c2a996963ae2e91b7bfc72958b000e22c1fb0d#rd
1006,李东云：发挥云南智库优势 助力澜湄合作“旗舰领域”,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490144&idx=4&sn=865f4d9ec656c9133d98ba3fa22ee27d&chksm=fd332269ca44ab7ff51ff80e7df05f6e8045b3afd4d6ff781085aca4e19fe005d9c56ee56167#rd
1007,孙大江：推进乡村振兴，加快农业农村的现代化建设,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490144&idx=5&sn=02bcc39a4661404f1568236948a06c6d&chksm=fd332269ca44ab7f87cb6e79a67b03a9ef8d7eaf3d265ac07c637d9fb6ba085122984cbd86d6#rd
1008,中央统战部宗教研究中心专家到省社科院开展科研项目中期检查,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490103&idx=1&sn=0e0a2ecf15ec0f39032942c585e0c747&chksm=fd33223eca44ab2855f8c849512f7327d4d352722f409b9d7e1c5644aade2b02f945de3e9d48#rd
1009,高培勇：构建新发展格局须统筹发展和安全,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490103&idx=2&sn=0c1043e60e3da978f4f921597ecdac2b&chksm=fd33223eca44ab282ec166b2722497e48b1858745fd08781c2051009fc2972f10ff861011367#rd
1010,省社科院举行学习贯彻党的十九届五中全会精神省委宣讲团报告会,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490087&idx=1&sn=8b24a5bde07a87d50e40a75e23abe12d&chksm=fd33222eca44ab381c85fb223a79204c637786f8eefcd5d471fc2772581c24422adcf27e6bcc#rd
1011,蔡昉：科学把握新发展阶段,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490074&idx=1&sn=00cf409e257372b54656137b47a1d8f5&chksm=fd332213ca44ab051c1bd5f78386ac8f0f4c9e12449b305db4005171c5b14bdabf06fd654eb8#rd
1012,杨晶：在传承弘扬中华优秀传统文化中推进公民道德建设,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490074&idx=2&sn=75f7f559250b0f218530b4c5b1c28db0&chksm=fd332213ca44ab057da3b5913c54b1be9d0fe9888dbaaf67382f6c3fe14e8064b996d4f6a135#rd
1013,林延明：让人类命运共同体理念更加深入人心,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490052&idx=1&sn=3ca0e8f529709f12c88a54aabe6e3496&chksm=fd33220dca44ab1b2840a783f0056b11bcf5af2940d949b3aba844bb849f4e44e247e5cb6df2#rd
1014,吕素芬：守住“粮袋子”“菜篮子” 让农业基础地位更稳固,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490052&idx=2&sn=541a955b6b4dd41f47b75b85666b0274&chksm=fd33220dca44ab1bf6261506cb73628af170f6a19b33c4673e88c9d9c2de3f6e0d02cb6d0670#rd
1015,和红梅：“人类命运共同体”视域下金砖国家人文交流的价值理念,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490040&idx=1&sn=5abc844f6da48b705d18be91d796ae8e&chksm=fd3321f1ca44a8e799c2b13e83985cbb95460d6c6795262e2424001752fabfac144daf250ac7#rd
1016,袁春生：防范化解重大风险开启社会主义现代化新征程,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490040&idx=2&sn=8ef42c09d6bee05750f32dc967d039e5&chksm=fd3321f1ca44a8e762c563167f68145f260d71c7a57ec667817060ad857425277b1d824fb19a#rd
1017,林跃勤：为全球治理变革注入金砖动能,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490011&idx=1&sn=1edf589175126ec4028ea6a38b5674ce&chksm=fd3321d2ca44a8c4438f47820321d058be63df64d2806a27a3bd1f66d1c98aa96d8d4dced5cb#rd
1018,蒋茂霞：科技创新是国家发展的核心动力,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247490011&idx=2&sn=c37ca23c0155c3d5e2a7bf15fd316c82&chksm=fd3321d2ca44a8c46fe2dc20960426c6b9db7273c4b7d76119b3416a127a2249fa68bfbc7fe2#rd
1019,云南省社会科学院 中国（昆明）南亚东南亚研究院2020年公开招聘高层人才考察人选公告,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489972&idx=1&sn=66066e20834394486775f3e696411714&chksm=fd3321bdca44a8ab6e2ddc83fb0e6ee37f40d3787e76454d25f8085111e45e3d6e3a23e8f5b5#rd
1020,2019年度云南省哲学社会科学规划智库项目鉴定结果公示,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489972&idx=2&sn=e7aaba51c136e89d9c3f175868e5a8aa&chksm=fd3321bdca44a8ab85d2a73baac0b3014e7a17ff4878fc75dc06033432b2ffca78bcc96024d6#rd
1021,余海秋：推动构建新型国际关系和人类命运共同体建设全新格局,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489961&idx=1&sn=2b61700b3675496b02c48de6044accbf&chksm=fd3321a0ca44a8b632994d529d247eaa58c7b5e583369d316c33a55a53136f43ab342034fc56#rd
1022,杨泠泠：大力推动人与自然和谐共生的现代化建设,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489961&idx=2&sn=2f2f8c3c6d48e953fc7bc8c44a3d55f7&chksm=fd3321a0ca44a8b6f39e4df978f45082879b254b91f85d692215d76569c5eff058d95be5f67e#rd
1023,黄小军：把握好党的十九届五中全会精神的几个重大问题,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489941&idx=1&sn=74f363d893af2e22e1f7c000c81f4684&chksm=fd33219cca44a88ad6ee5a9604b31df3a931ab13badc51f7aeb31703c213e74b856385e6caed#rd
1024,张德兵：牢牢把握住“十四五”时期经济社会发展必须遵循的重要原则,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489941&idx=2&sn=81bebb58a88f68ee78943ce8547bd8fa&chksm=fd33219cca44a88a23af93773b46317022fb9cbf9338dfa39669d872f7a36d2bf578f633f5a1#rd
1025,杨思灵：践行正确义利观是中国开展发展中国家外交的指导原则,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489904&idx=2&sn=d060aeb98c57a6a1cd88bbd966644a51&chksm=fd332179ca44a86fb6c24f10a4b90a2fbf8a58d628814fdbe884f51aa2bc7590bb47ac9b9330#rd
1026,韩博：提升云南在国内国际“大循环、双循环”中的嵌入度、贡献度和价值链地位,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489904&idx=3&sn=659cabde53539653acbc231b40514dde&chksm=fd332179ca44a86f3893b70377384f8ebd04bc97bc6fc69da605a7b9a1ef652f423795c66eaf#rd
1027,黄坤明在云南调研时强调：以全面准确、生动活泼的宣传宣讲 推动党的十九届五中全会精神落到实处,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489874&idx=1&sn=3ce7bad5f5de364255437c640fe1c561&chksm=fd33215bca44a84df3741d2811067cd96f7c67e6a9aa6fa8c0b0b2dd15759a66771e16662ecb#rd
1028,蔡文成：坚持系统观念 谋划和推动高质量发展,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489862&idx=1&sn=5503fed2c317633ab71d43c0d75e0056&chksm=fd33214fca44a859638304aef0e6eaa9f8c39570ea37c7b3090c1672b8c7420041916bad69c0#rd
1029,《求是》评论：迈向全面建设社会主义现代化国家新征程,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489854&idx=1&sn=99bc0cedee1b5867f31e3c399fcc3d6b&chksm=fd332137ca44a8214c60102c1f7ef964b1273e33d38d7518a1f4e3607986f99a1f9266c5ed84#rd
1030,吴莹：深刻把握新发展阶段的新特征,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489854&idx=2&sn=3498d7ff615a442a90c70c797701b756&chksm=fd332137ca44a8216c1a3b1914434b20d80a667ef91c77b9faa4f9bb0f5dcd760b3cd555fad3#rd
1031,​逐梦新蓝图 奋进新征程——学习贯彻党的十九届五中全会精神中央宣讲团报告会引发热烈反响,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489835&idx=1&sn=558771b26daa677e72b1374ac556243b&chksm=fd332122ca44a834c91149e5e0c68a83ba2eb54dc106c77395c5856537fe76aaf3837cee6f4a#rd
1032,黄小军：深入学习贯彻党的十九届五中全会精神 准确把握精神实质 推进全面贯彻落实,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489835&idx=2&sn=fe1c054474f2188e5000e07dd215a452&chksm=fd332122ca44a8341435ac6527d412826f2ed51eff7ce29cf05cba408c48c6b57eb5c0f8ca94#rd
1033,胡庆忠 ：坚持“两型三化”产业发展方向 加快建设现代化经济体系的对策建议,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489835&idx=3&sn=9168431c3102ea0d559418c3a72b80e5&chksm=fd332122ca44a834bae1eacecb6bc5803fc4fe909e908fffefa7792a0244a265657d340efd6b#rd
1034,雷著宁：西部地区的沿边开放利好,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489835&idx=4&sn=a0bab26303d7ce7ac25c2337e7e41b11&chksm=fd332122ca44a8346892d94676353edd851fae26538d020e473b6631875b67c49f27abbcfe0c#rd
1035,雷著宁 陈铁军：风起彩云之南 —云南对外开放驶入快车道,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489835&idx=5&sn=657a38c81aaffcf34cf4c69c4dab59c8&chksm=fd332122ca44a834a1bcfe291354a82c1ad55ad65b6ebd62276a0fee3e15b45d2abdbd3a5c7e#rd
1036,黄小军：有的放矢开创乡村振兴发展新局面,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489793&idx=1&sn=5739c3891fc5394a8535361e7af72775&chksm=fd332108ca44a81e7a4c3d5347fdc0f04f255f6a64bf99cc0428fbae6f35b2060345ed54fdad#rd
1037,韩博：切实做好新时代乡村振兴大文章,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489793&idx=2&sn=0f633f35af6dc6a2f73f6c9e8b1afccc&chksm=fd332108ca44a81eaa540733ad737641e61936dc4dc86fb3654cc75e3e089a351b1a080a8ec8#rd
1038,邵然：增强文化强国建设的文化自觉,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489793&idx=3&sn=249c1b3bc48423e78ef48fe860df43f1&chksm=fd332108ca44a81e384e6406a0ae9864d5d765067adad058cfe1acad9f5ba899596067813771#rd
1039,“深入学习贯彻党的十九届五中全会精神”理论研讨会在云南省社科院举行,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489776&idx=1&sn=7cdd6c8a4915aaf7e76eca428b5ebf24&chksm=fd3320f9ca44a9ef9c1a78645b0bba72e010c91e0b732cf4eafa52da1ffa924d7e2eb56a79a3#rd
1040,云南省社科院举行深入学习贯彻党的十九届五中全会精神理论研讨会,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489776&idx=2&sn=c8c32bcf60c4368ffcfe6d3f365f357c&chksm=fd3320f9ca44a9efbd99b4d8b181b4dde9733b18e0304acf3b4bc9750328259aa368371fcfe0#rd
1041,黄小军：把创新精神贯穿到抓发展谋未来的始终,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489776&idx=3&sn=cefd00d115f300f45b453264cb2c5136&chksm=fd3320f9ca44a9ef99634dc86f02fe190bf500a9a312cea59b433cec1f07eefca8a17802f30c#rd
1042,张戈：在党的领导下开启全面建设社会主义现代化国家新征程,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489776&idx=4&sn=89ceb72b9d6776acf3766494f3ca7325&chksm=fd3320f9ca44a9eff780db165a1bdae91248d9b3ec4acfb13b4fb1a3101b186e07fd4ef8ec3d#rd
1043,深入学习贯彻党的十九届五中全会精神理论研讨会,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489730&idx=1&sn=621bf905a6a68e40e40f3d4fe316bd48&chksm=fd3320cbca44a9dddfbe4fa4776c51aa18694fc51dc77e847c9c9664cc2b619de91d8c551425#rd
1044,杨正权：开启伟大征程的压舱石,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489730&idx=2&sn=bc3e923e595f6117fea4a9d1e092f456&chksm=fd3320cbca44a9ddfb1e6a30afa6a096d21b6a8c4d7b61ebab8f815239e7944ae9987d884649#rd
1045,云南省社会科学院 中国(昆明)南亚东南亚研究院2020年公开招聘高层人才面试成绩公告,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489715&idx=1&sn=0a4f94ca2d6e599904e20f5623b3c921&chksm=fd3320baca44a9ac6cb7de49f6d44459c72ea14590d9bb48a348ddf67f8a4c3cc8951dee6ceb#rd
1046,黄小军：准确把握党的十九届五中全会的精神实质,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489715&idx=2&sn=83c7b2b0ff8d7c57aa3e399dca2cc2ad&chksm=fd3320baca44a9ac2d47295957fd3f47888f110e140a38107a4204720805ff67aa117dfa047e#rd
1047,杨正权：推动当代中国马克思主义大众化的三大逻辑,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489693&idx=1&sn=4c500f6b49afee1c34d76370d71039ec&chksm=fd332094ca44a9828c7d4856857571f2dd01a5f64208ced687881363c866f4180060a83824e2#rd
1048,郇庆治：全面发挥“十四五”规划对于生态文明建设的统领作用,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489693&idx=2&sn=469ec361b862f7b7ddb07151f2f4c551&chksm=fd332094ca44a982d42d78adb7542d56632fe944677e46c29f829943601ccb8bc427c57d8204#rd
1049,蔡昉:坚持扩大内需战略基点形成强大国内市场,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489681&idx=1&sn=ae21d6b5b0ef57d048c2dfb1e706d1f0&chksm=fd332098ca44a98eaee74ae4340ef81884f8d9128b5f7cda44b89d8f69173064ef31e175e7d9#rd
1050,加快构建新发展格局,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489681&idx=2&sn=8b14e1d90137e1af31f45fde129e22b9&chksm=fd332098ca44a98ee73555312dafcd2e42557711b1a065731e8ffd48559e8d77761cb693886f#rd
1051,云南省社会科学院 中国（昆明）南亚东南亚研究院2020年公开招聘工作人员面试公告,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489665&idx=1&sn=a10af84747c64007e5ad640db91964a7&chksm=fd332088ca44a99edf76e5d9883959e7ff0a9a973e3dd8d787d42ed763a47de9b7b89465f723#rd
1052,第二届新时代史学理论论坛在昆明召开,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489665&idx=2&sn=64ccc6330e967666815219dd0a68e7e6&chksm=fd332088ca44a99ee42ddfb7155b5495e4d83bbe53e021636aed046bf9b20db3ad3aab37e5bf#rd
1053,云视理论 | 决胜全面建成小康社会 决战脱贫攻坚,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489665&idx=3&sn=db0dd704391ebd4c510f0b7b50572fa1&chksm=fd332088ca44a99ebd527852a47966c884525e67e86ac128fdaae60d48c78f6104076f480510#rd
1054,高瞻远瞩辨时局，满怀信心谋发展,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489665&idx=4&sn=99d9c21f571fca16e081483d6f17a868&chksm=fd332088ca44a99ec71fe9dc2259b9d906dd328f4031df1f9d38c5b73489ec2843baa1aaa304#rd
1055,孙大江：赛典赤·赡思丁对云南的治理和历史功绩,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489665&idx=5&sn=ddc03fb9d4de1f8f7bb7f0ae29bab661&chksm=fd332088ca44a99e512d7dfe01c80764f03807cd4e29642394295a15a4d2301a524d38f1b7b8#rd
1056,五中全会公报要点，条条与你有关！,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489623&idx=1&sn=c4b67d68a86b57807b96cdea6ea104d5&chksm=fd33205eca44a948ba32ae5a1c47af756b944ba5d38d0c3f070a8ec82417131ad68a1ed87849#rd
1057,黄坤明：扎扎实实学习宣传贯彻全会精神 汇聚奋斗“十四五”、奋进新征程的强大力量,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489623&idx=2&sn=fa805010030e1874c7c193b6a20b9707&chksm=fd33205eca44a94851f5461ab96db551041b33de178bf60dde3a5e198897d205aec8b68efbfc#rd
1058,为谱写好中国梦云南篇章奋发图强,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489598&idx=1&sn=5e25a20a326b6c22edfbf884a59678a1&chksm=fd332037ca44a921b8ecd4042d3787c3a0db91b0a78b450109985d77b2fd00e25148c97a43fd#rd
1059,冯 俊：凝心聚力打赢脱贫攻坚战,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489598&idx=2&sn=22b09bc78001540c8328411c0f5ab7e6&chksm=fd332037ca44a921091a6aac6eb4e4f460c67f73dff377f11dd57e954a410a02ba77ffd93312#rd
1060,黄小军：深入学习贯彻《条例》，推动新时代宣传工作开创新局面,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489578&idx=1&sn=f54b0e7cdab4dc71bcec628a4c4634f6&chksm=fd332023ca44a9355d3532579ad2db77e6dca4102994db7b335cabcd8de4e28cb6b58ba35ca6#rd
1061,高培勇：构建新发展格局要统筹发展安全两件大事,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489568&idx=1&sn=3b6bd31e1da8a31b1f724645a30fbe48&chksm=fd332029ca44a93faf9ce4018f70d06693ae38d8e68e379e43af6293bdb1f1d7902165cd6d8a#rd
1062,赵渊博：建立价值体现型学术评价体系,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489568&idx=2&sn=7f59981c607c4b8133e1927d547f291d&chksm=fd332029ca44a93f3803c562e5a2825cc98da571718339faf40e2a389a735725becda6e3c23a#rd
1063,单继刚：更好推进马克思主义哲学大众化事业,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489557&idx=1&sn=dbcfef0043642282dd90e64cf5f2a948&chksm=fd33201cca44a90af83c21ea6b49a5597cfe7c3aaaae89a2f1d5fad1c3d8ec33cdbfe131cfe1#rd
1064,大力弘扬伟大的抗美援朝精神,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489546&idx=1&sn=e3b6a2119cbc7a09fd05c76a1476cd25&chksm=fd332003ca44a9150bffa1eaa59f08ebf5847aa1664e77405684e2d966b89175ef44689d159d#rd
1065,杨泠泠：新时代中国妇女的使命和担当,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489546&idx=2&sn=336f0944a82c786ac7a8f0ba48b42402&chksm=fd332003ca44a91587fdc65110883da579cbc6310be1fb3e365b396108e49f525e0a60f03ece#rd
1066,学者聚滇研讨学风建设 论坛发出“恪守初心 诚信自律”云南倡议,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489524&idx=1&sn=6b42d98ceafc7d641f54045997188df1&chksm=fd332ffdca44a6ebe051843219ade55ecb8be1260b01935e144a52d89fc004b86f921f99dafd#rd
1067,莫岳云：马克思主义理论学科建设的主要经验,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489524&idx=2&sn=4f293dfc89e21741edf41a0471a1a15d&chksm=fd332ffdca44a6eb6a03b55dae87a59f659cfeb62b67b15718b874f822af29a7bb1a59e41874#rd
1068,“携手打造中印卫生健康共同体”云端对话会召开,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489501&idx=1&sn=27da182529efd8f53f6372cee1e704da&chksm=fd332fd4ca44a6c28dce6c039cda43716b6592bda0866707db91408c8dc417541eb1c395ed14#rd
1069,郑有贵：新时代中国脱贫攻坚的重要经验,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489501&idx=2&sn=eab8c0641af32f3281e58797eac3f387&chksm=fd332fd4ca44a6c260c58209a82945b56d89068dc54eed61e8a3c055e08ae8f6146ee3e680be#rd
1070,李丹：提升女性公权力有三条路径,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489501&idx=3&sn=585d3ffd5854dc10eab3366ceec5243f&chksm=fd332fd4ca44a6c25b64614a1f0f966ef520e1d9cd3dea5011e80d3a57e2dfebe672902a2b4d#rd
1071,大力弘扬优良学风,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489470&idx=1&sn=d75006221d93c5fe5288045d4d0a1240&chksm=fd332fb7ca44a6a1924bac36b0c8a56f68966bf2400a668839c9f896f0be65c8d2d03142f4c4#rd
1072,吴璟:建立健全社区养老服务体系应对老龄化危机,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489470&idx=2&sn=78377a6f9c0d957df54241820c1c3932&chksm=fd332fb7ca44a6a1c1d1580e9d233b9daf0d307ba9d8b7132572ad2983d2918e006d12999875#rd
1073,第三届全国哲学社会科学道德与学风建设论坛暨第七届全国人文社会科学评价高峰论坛在昆召开,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489447&idx=1&sn=e0de52a945e31ad5c5173abe11af924a&chksm=fd332faeca44a6b851091bb5a79d6cef51ed8a053d091bfeaaaa22b0134a0c9d537a5a316346#rd
1074,常飞：脱贫攻坚的兰坪实践路径,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489440&idx=1&sn=47b781f511019e3dabdd4c059b04a220&chksm=fd332fa9ca44a6bffeec235069768a5a5d4c313cae6b2c60839fff095b022511b2916caa59b1#rd
1075,燕道成 刘世博：加快构建全媒体传播新格局,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489440&idx=2&sn=25e6dcd644f366398ddeeb37895eff12&chksm=fd332fa9ca44a6bfe9a6f10cf63000b4c4e7f2664d4f250a2be5799648dd58fae61d4f88d46d#rd
1076,张军扩  龙海波：把新发展理念贯穿发展全过程各领域,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489428&idx=1&sn=d5fb488a5899ee473fa3773a24e527f9&chksm=fd332f9dca44a68be8590ae1392eff4d4c9d0a59abec5b3ac0df0662d1fc326edd4359bb35f8#rd
1077,胡娟：推动云南成为我国面向南亚东南亚和环印度洋地区开放的大通道、桥头堡,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489428&idx=2&sn=ff6c75ce35e3c2ccdb1faaebf419aa1c&chksm=fd332f9dca44a68bf845795bdb1e60bc5faf91b8f88f7ce3e9d73eccdd48e07eadd1391858ad#rd
1078,让党的创新理论“飞入寻常百姓家” 云南省“党的创新理论我来讲”理论宣讲大赛举行,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489415&idx=1&sn=f57e6e2d85c89c1379dc3d597c6bd6dd&chksm=fd332f8eca44a6987f4d5e410adbaf92b06d972f4fa8bc60ccb61ea1900ba0f23f881acabaea#rd
1079,李迎生：探索解决相对贫困的长效机制,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489415&idx=2&sn=9bdb54cf0dd6f7fffd219bfede03f9d0&chksm=fd332f8eca44a698519a807ee1c71785c54e631c965e12a28815b6da3969de3f2f65953d411a#rd
1080,任理轩：在危机中育新机 于变局中开新局,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247489405&idx=1&sn=4cd106f2ec3e16c5b30962ac0e50daa6&chksm=fd332f74ca44a662b9567743fe7350f60574671fde8aaa267339a34250db2c033a77c0c22682#rd
