,title,link
174,习近平向“全球发展：共同使命与行动价值”智库媒体高端论坛致贺信,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174783&idx=1&sn=622488ccf11372a425dbeeeece8415fc&chksm=87e4e77ab0936e6c2607dd888b2dd6815240a766b82e02cbbbbc013634e55fbeff1828d87325#rd
175,【“三大体系”建设】新时代中国教育学体系建设面临的挑战及发展路径,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174765&idx=1&sn=17dda868132d9be45d457256391230bd&chksm=87e4e768b0936e7ee45c1d8ed986a7307523c8d922663ac78be372318aee31816a62e33213f5#rd
176,“明永乐青花留白暗刻龙纹海浪大盘”首次亮相,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174765&idx=2&sn=e9f459d9e31d5fc9487e6e83f421d3cc&chksm=87e4e768b0936e7e55e1f7f65e24371ec82f8f0676e8f748df600c2644c4feb9faabf980679e#rd
177,【二十大·二十题之“共建人类安全共同体”】携手迎接挑战 合作开创未来 （第二辑）,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174698&idx=1&sn=b15f969e4074cc892bbdd0004d75637f&chksm=87e4e6afb0936fb922db9d92a9aac327e232ab74b34790bc25675cc6e05de5b3f9c9f3afc144#rd
178,“一国两制”行稳致远——习近平主席重要讲话引发学界热烈反响,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174698&idx=2&sn=7862d9a3194df20be52e2137919ac44c&chksm=87e4e6afb0936fb9a927de0285e56e99bb317f057dc6649bbcfd46056caa310dc9f9d129c127#rd
179,中国教育学体系建设：何为“中国”、什么“体系”、如何“建设”？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174646&idx=1&sn=0624dae0d252d734dc45926a1c7bad7b&chksm=87e4e6f3b0936fe557dcf2291bc5a5b9116025384686d22f05e5604e2f56e0af5a18c8cf8584#rd
180,王宁：文学艺术应如何回答时代之问,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174646&idx=2&sn=32ed88897a34f8e2f1a72eb6edaaf15e&chksm=87e4e6f3b0936fe594a47bbf6231104aafcf4cfed7b6c6722e07c8cfd5f43018764a560314c4#rd
181,【二十大·二十题之“中华文明探源”】探源中华文明 砥砺民族之魂（第六辑）,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174613&idx=1&sn=1c80f71ca165cb6a4574622d4a7b4f75&chksm=87e4e6d0b0936fc640e42ca0c3e5cc9c652746971da87a7ffcc49f35ff26f2057ff932fed985#rd
182,新刊速递 |《中国社会科学网刊》2022年第7期！,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174611&idx=1&sn=4021204ccfc48309cb614796d133ea72&chksm=87e4e6d6b0936fc0fc4954138576e6efa2d11b6fb3b7101540f62f34c3f5258e415056ddd7b0#rd
183,【考古现场】三星堆埋藏坑：新发现与新认识,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174542&idx=1&sn=e8a5fcbcb7b742f8563f097161a0b477&chksm=87e4e60bb0936f1dc4aca917a42aacfa878c854ebf38f6de32de1157b2216da44fce272e8ee0#rd
184,中国产业链供应链稳，全球价值链安,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174542&idx=2&sn=4b035fe416cd8383ff7a472163ca0cd7&chksm=87e4e60bb0936f1d98b2aeb8601483b816a1efe75a2ae066e115db88f5227c9a9392f9befc68#rd
185,【二十大·二十题】莫纪宏：以“全过程”为尺度推进国家治理体系和治理能力现代化,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174489&idx=1&sn=f8cae7148335343119a398c6375b8c2d&chksm=87e4e65cb0936f4a940bed6b1614ead545eeb29d52a3c8d3828da4a1a420fe795a70f05a7a0d#rd
186,以人类命运共同体理念向世界作答“两个大局”交汇中的时代之题,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174489&idx=2&sn=267cd09017d4d15ba5d99efef4cfa1b5&chksm=87e4e65cb0936f4a67dfe2693b93f520538a6cd06a905486c7f9a0a279ff35faebc734d9ff2f#rd
187,【二十大·二十题之“马克思主义行”】龚云：马克思主义为什么行的三重意蕴,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174440&idx=1&sn=438392e65564cfce3cae802d2a3ab103&chksm=87e4e1adb09368bb79510a677b700ded814818473daf1e82e96f7914d2d7255d556253d00d2f#rd
188,《中国社会科学文摘》2022年第6期目录,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174440&idx=2&sn=3ac78a4562cc8b6b2c6e6b32f3e426d0&chksm=87e4e1adb09368bbbbbad07b8694f7ce3aefd8edd96527fa463c9942638e01b22dd1a6291b03#rd
189,【二十大·二十题之“全球发展伙伴关系”】以“正向发展”谋全球发展美好未来,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174341&idx=1&sn=3d1d4d7e48ed5c1768246dd5c11a3bb9&chksm=87e4e1c0b09368d6b3345b349f74897749241d2e6f6c546879a5de43da5c1c9c849b9dfc415a#rd
190,【二十大·二十题之“马克思主义行”】守正创新是永葆马克思主义生机活力的法宝,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174341&idx=2&sn=0bde28c1f352e05fc0854053f47e8622&chksm=87e4e1c0b09368d6bc772873e1cff383b11a474061a2ead6f69e04476a348c8b24121aea9732#rd
191,中国社会科学院大学（研究生院）2022年毕业典礼举行,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174308&idx=1&sn=ef7ed7db476ad20fb796c1f0ed8f2629&chksm=87e4e121b0936837308f4ab82168cc1faa97249d8882a688d3b19afc4e87048d79e3bb8589fb#rd
192,中国社会科学院调研组深入江西上犹调研,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174308&idx=2&sn=58c245a611a662771a1973d0d7c544cb&chksm=87e4e121b09368377f22134f5fbb9505767df2fc34924f4ee60be7c4e70f309a7a859075ea13#rd
193,石泰峰在中国社会科学院马克思主义研究学部调研时强调 不断巩固马克思主义理论阵地,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174259&idx=1&sn=9694e9e926a5ab04f3fb99f3fcb14b23&chksm=87e4e176b0936860b534ea77ced1bfaa55a3c082e19ad71d8d7a890e293aac462a7df8365817#rd
194,【二十大·二十题之“共建人类安全共同体”】唐永胜：坚持合作共赢把握人类共同命运,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174244&idx=1&sn=37db92b329ca9b08a12b043bbfa93d69&chksm=87e4e161b093687705d7494da40c37cbad9146b92bfb82d145718063ff4e506e9cafd43af473#rd
195,为算法推荐服务创制良性法治轨道,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174244&idx=2&sn=a019ed54e26651a0b3b53fa0b3c89dc0&chksm=87e4e161b0936877cb673ff146fa4f0f4a798f5c4dabbe1b5f46e181cbfb6350d252805d21eb#rd
196,以习近平总书记重要讲话精神为指引 把中国文明历史研究引向深入,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174218&idx=1&sn=b057e92f49e5a61506faa326bb878c08&chksm=87e4e14fb093685932f36426c2758c769416a33e99c8f431205585b7fb9b2a56ae1685fdc926#rd
197,【二十大·二十题之“马克思主义行”】杨英杰：以思想大解放护航新征程,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174195&idx=1&sn=e207ebc62475e69708f666dc4093acb7&chksm=87e4e0b6b09369a0f074f90f8fe7197599c05a952628c2f4f2ce99bf24fcde710610706bb0e0#rd
198,青年马克思的早期思想构境,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174195&idx=2&sn=d52dbaf330bedfb89b188b6a420416aa&chksm=87e4e0b6b09369a0cb48a30f9ddce80dce6114b2104fb54276db738a75dc39498f22232ad095#rd
199,【考古现场】从铜顶尊跪坐人像看三星堆文化的发展特点,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174161&idx=1&sn=23402a483dfe8f67c15a3bc953272dff&chksm=87e4e094b09369829791a3e677d22a782f38047dcf342a63ee5e5c4b5d8588cc43c5aeb8fca6#rd
200,孙向晨：黑格尔与现代世界,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174161&idx=2&sn=493233565c58f5e28999d47cdf5c72b0&chksm=87e4e094b09369825dd7e3f26e352b65f48f7c2b729b70740f998258064851202157bccd8eea#rd
201,中国社会科学院召开学习《习近平经济思想学习纲要》座谈会,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174130&idx=1&sn=0ff278d1f6b04015c53067ebfec04b57&chksm=87e4e0f7b09369e1497ed3419e7ba88d9ddedfc813cc782d0f2e833b63b81a01018bc44917ef#rd
202,融合创新：全媒体时代新闻传播教育改革,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174097&idx=1&sn=8a0c414f9439bcb5a575ed4105bb0dc3&chksm=87e4e0d4b09369c2ad67d83b610dcc0c7294839b2655aa2f97bd3145ad32212770c715f20cc1#rd
203,唯物史观增进人类文明互鉴,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174097&idx=2&sn=dfae50e3027353d8046121562809a422&chksm=87e4e0d4b09369c2ba952bafd58dbd488883bfd644917e2218c1fca43a0068d59191f6ebb109#rd
204,【二十大·二十题之“共建人类安全共同体”】携手迎接挑战 合作开创未来 （第一辑）,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174069&idx=1&sn=6f98d7f36d17abbea2992d61aaa1692c&chksm=87e4e030b0936926a786ef8e6358e63855b4a3a1cf96330a690e79aea15c28edb70fecdbd7fe#rd
205,21世纪海上丝路建设成果丰硕,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174069&idx=2&sn=be9f4bf72e3274ad8fc7463484a054fb&chksm=87e4e030b0936926982991488ad7ede8a52b54f87d0caf266a939843a66424bd089f4b51a3c7#rd
206,《中国志愿服务发展报告（2021—2022）》发布,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173984&idx=1&sn=6d426afa4e98be0594d22ec146981ee4&chksm=87e4e065b09369730ddf4a5e5edc2b165d0e696c272e63c009928322536c6eeb119b7a07e3f5#rd
207,培养高水平创新人才，建设全球人才高地,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173984&idx=2&sn=10063180db9f71867043e02feafd8093&chksm=87e4e065b093697330e6e12faab94c39fb7497e3b2038f9e2d42ced6e0cb46c528bcf362e197#rd
208,学术+大众，让学术成果和创新理论“飞入寻常百姓家”,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173962&idx=1&sn=c74e8c0ff6d5d05c0d8a338a09e95b52&chksm=87e4e04fb0936959745a6e94e2d11506e7219bc5e09863f3d85d106f86abae99fab4497b2157#rd
209,重审五代刻经与雕版印刷关系,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173962&idx=2&sn=d1622180eba5eed5b3d5a7abb9a35c43&chksm=87e4e04fb0936959227ce08c9a7ca48b5c268547864e720eac1a0423515a19121d1f04ba74e4#rd
210,专题：黑格尔与现代世界,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173932&idx=1&sn=5bae8e02384c071d33ada0a83442f0ab&chksm=87e4e3a9b0936abf685496ebf8d74861192702a96f1abe8a7d49845dd838122f8001744eff65#rd
211,探寻可能的《老子》,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173932&idx=2&sn=7188c4161b72c4709b0a70716ecbb633&chksm=87e4e3a9b0936abf8e1492adc80089a6dece080b6ce9933c37ac3fbb1403df448373e4bb0231#rd
212,【“三大体系”建设大家谈】中国国际关系学术体系建设和中国国际关系理论创新,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173894&idx=1&sn=29f866d39b45c3c0532cdfa14f376f52&chksm=87e4e383b0936a955e3ed669e04dd37dc4a358870f7e6d0becc5c144075790594e3670c0c9cd#rd
213,与黑格尔一起审视现代世界的变局与重构——访《黑格尔与现代世界》系列讲座总策划人邓安庆教授,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173894&idx=2&sn=d8e960131ae7f2a1a810446aa7bef08c&chksm=87e4e383b0936a95b3dda8ecde2bcfaf65ed7423ac953ca3417c4879af535dc36a3e0e6f1daa#rd
214,古代作家的五种身份,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173894&idx=3&sn=88af10c381aab377628c402d6e7526b6&chksm=87e4e383b0936a95003e5aebad8256a9d86a5708c92678feb2ac7686d4783a78d141b4409f44#rd
215,石泰峰在中国社会科学院经济学部调研时强调 全面学习贯彻习近平经济思想 加快构建中国自主知识体系,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173825&idx=1&sn=8ee048dd7d8d39ef7a00ac113a35efd7&chksm=87e4e3c4b0936ad2239a2e7893782df0cb2ae945f4d85ee442157e3578c8f5572e06057ffdf9#rd
216,《中国文学批评》征稿启事,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173825&idx=2&sn=20a8b5093e2edc22c518ad80b203c7e7&chksm=87e4e3c4b0936ad2600540a561a2985c91037a8ec9f4caa18366bcd590b4b9d788014f0c3e86#rd
217,【“三大体系”建设大家谈】中国国际关系学科人才培养的挑战与创新,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173765&idx=1&sn=7f9f1d2b586659a8564f622f3ed1e2b2&chksm=87e4e300b0936a168f999b0b756d862f810ca8aa5660750dcd75fa6cd83b5e8efb90e8a843c5#rd
218,提升区域国别研究影响力,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173765&idx=2&sn=07dc243bbb2596199cae0177345d543a&chksm=87e4e300b0936a16ba4f489665b326dfce51f1387db02484f9513e82e7eee517a999f54e9a77#rd
219,“Discourse”——法哲学视野下的哈贝马斯与福柯之争,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173729&idx=1&sn=0dc7c6f257c22d4560d0371043b4c9aa&chksm=87e4e364b0936a72b79c25fb24c54e4c98d74893b87d4991bdf7a7531c4b79e9c1509d2b1e37#rd
220,新时代出土简牍古籍的整理与研究,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173729&idx=2&sn=f351812be9cc455c8e7eae4b5362b0a9&chksm=87e4e364b0936a72a4018a2655e71ab71a8d7f85a9a929af6459a7337e63a4bb5c23b9236be6#rd
221,胡长栓：马克思主义行的三重理论逻辑——基于中国化马克思主义的理性之思,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173679&idx=1&sn=222c518e670146fcfb054ce70901b3ae&chksm=87e4e2aab0936bbc4d35b63e66ff98ab2cac5e43d388162c1a7edce6632f0e780a03794ffd25#rd
222,袁红英：中国式现代化道路的创新品质,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173679&idx=2&sn=c17058158df4a72f1f045195595670cf&chksm=87e4e2aab0936bbc6a2207cbe705d4d46afd0c685eb393a531aa2088b5100a5eee329fb2b0af#rd
223,周平：新时代民族工作创新发展的战略指引,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173651&idx=1&sn=33199ebcef2493da28d545f952cf2e99&chksm=87e4e296b0936b80da21b1246e427491dee46acf64c89cd136b293369a670b78dbcccf3ef788#rd
224,刘亚东：新闻传播学发展需要融合创新,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173651&idx=2&sn=308f3ead646de14b4fdd197ce4d215a8&chksm=87e4e296b0936b8057dea90128367c9530fb72b6dc2c42e5acdd78d0cd6b7aae89f38eb660f0#rd
225,凝聚智慧力量 书写时代华章——福建省社科联第七次代表大会以来工作巡礼,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173630&idx=1&sn=b3b273b5b52b3b0e7c6527521c5aa9b3&chksm=87e4e2fbb0936bedd13e2555aa0d29206f8d30da80126b0c53767eeb50b41803b576e6b01f7d#rd
226,“全球安全倡议”破解安全治理失灵难题,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173630&idx=2&sn=531b906b4fc89b66e02ea3bb8acc53dd&chksm=87e4e2fbb0936beda7c7fb94a5859341b9f53027a75974e28875280026e92519efb9d254544c#rd
227,开创马克思主义宗教学研究新局面,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173602&idx=1&sn=0e472362337e2fa0eeda9000543d4f98&chksm=87e4e2e7b0936bf1e644f31633eff01a96b2be8692958b337fd6e9be66a7a80ac87ef36df6d1#rd
228,崔延强 段禹：建构哲学社会科学自主知识体系的几个关键问题,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173602&idx=2&sn=8dd6069371ac0aabce4ec591fd7b8b2f&chksm=87e4e2e7b0936bf1755d91b9220e4892ce255c340001e712447483f3d3424ac2d23fe6201ed8#rd
229,新理念 新使命：新文科与中国特色新闻传播学科建设,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173533&idx=1&sn=140c813aeccb454d78c8c0303bd2d4da&chksm=87e4e218b0936b0e2484d7713b3d68da5bd55e473a13d28ed3b3e5670f185c25fe2c69927863#rd
230,徐步：必须加强中国国际关系学科人才培养,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173466&idx=1&sn=68742fcbe4d8e33ee016b829e258eed0&chksm=87e4e25fb0936b494c7f55a2574b07f468f730bd6370611b263b705b5d2d51cff5c514d5339a#rd
231,陶坚：复杂外部环境下国际关系人才培养的几点思考,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173466&idx=2&sn=45568650e09176b5832e255318018000&chksm=87e4e25fb0936b497eb5e37cc832cd64baf2067b7e99ddcd67cb3599c281fb729522cee98107#rd
232,石泰峰在中国社会科学院国际研究学部调研时强调 将习近平外交思想贯穿研究工作各领域全过程,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173461&idx=1&sn=49275cf1d329055ca978845088105bfd&chksm=87e4e250b0936b4606b8db0913f399e4e66c111646c7f55a82a3debcf3a22058b53a0cd0adce#rd
233,方世南：促进经济社会发展全面绿色转型需协调的若干关系,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173461&idx=2&sn=cb31709a390acb8ca96ea72c0fe8fcea&chksm=87e4e250b0936b468b987040920772e627d84f18082e063d28216f74df3494a3deefac8926d0#rd
234,邵维正：百年回眸话源头,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173374&idx=1&sn=c09ef4c3e6ff49ec2d1b07d8b7255c75&chksm=87e4fdfbb09374edc42300ab5abd98c15593350af33b67cd59450078b40460db88e778992425#rd
235,张志伟：黑格尔与现代世界,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173374&idx=2&sn=37ed5fa01b38cd870e62dc15dcad294c&chksm=87e4fdfbb09374ed31acb68b4e642a8d8b059d3ee150bfac327986aeca7e1d7f4084f7e1a049#rd
236,靳希平：《黑格尔与现代世界》系列讲座的意义,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173331&idx=1&sn=325903f86ae6ce935a6619f39b55dc2b&chksm=87e4fdd6b09374c09bcff75b85143e1b3ccfdf4367a857580a2b23b6b48f2a5d8ac5d5632bd0#rd
237,古籍辨伪中的认识误区,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173331&idx=2&sn=48cba6fc979c7ebef0ad72c6f493b44a&chksm=87e4fdd6b09374c0008adf08b03e0c5a24da226de2a745ed2a96f12058d5590e889fff58d908#rd
238,全球转向：微观史学研究新趋势,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173303&idx=1&sn=580cf7f8450eb5ad6fd7cb8050601007&chksm=87e4fd32b0937424b177e4206d74f1424c44db35629bfdd09ffe73eb40750b5c07101d32c2db#rd
239,西辽河文明历史变迁,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173303&idx=2&sn=708a919cf1f0c6125697d4ff8ee45c4e&chksm=87e4fd32b0937424f82f9a7fb6abb2047fbbf84bdcdbe1bd8b3c1b761493e5e65305fe1407a0#rd
240,霍巍：三星堆祭祀坑“上新”的器物“新”在哪里？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173285&idx=1&sn=4f224b382b239f8931b9cae59cdd12fb&chksm=87e4fd20b0937436c8f45b2d40d32f72514f0f307c60d45945afe4f2e3dd8acb2a4a668e17a2#rd
241,中国经济如何面对供给冲击？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173285&idx=2&sn=a19fb255edb89a10cfece69e883b905b&chksm=87e4fd20b0937436cf3c7d9ea293446853cab767192209a0e07e4a01537269d5d6716c74d60b#rd
242,加强科技伦理治理 促进科技向善发展,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173263&idx=1&sn=54591b49125351ea9597fa1b254c96f7&chksm=87e4fd0ab093741cabc7ac6252ffbc4c0b0b8c9cf952529156a40ca99105167d50d16f62a532#rd
243,中国社会科学院大学六学院重组,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173236&idx=1&sn=4c20a40530a7a871c252a5b25df38f9d&chksm=87e4fd71b093746792b732df1fdf21f5678f5276ca5df0b912bb9b261820e7f76f984f1d6be4#rd
244,张春：发展和平是共建人类安全共同体的正确理念,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173236&idx=2&sn=7013aa0c118346194020020181ee81e3&chksm=87e4fd71b0937467103743ccb37cb61a6f3e43436da4dac25299a1de30efbf97ecf950a744f4#rd
245,潜心铸造西语译作经典——对话资深西语文学翻译家尹承东,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173236&idx=3&sn=8e11de66c1c1406e864bff593a6b2abe&chksm=87e4fd71b09374679a5f1e310bf0d279be5666963e862767931ee19b01187c0fcb68d7a6d11a#rd
246,“家庭医生”来了吗？让社区医生真正成为农村居民的“健康守护人”,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173236&idx=4&sn=3a23f8462ff6f057e98a32ebba4f97cf&chksm=87e4fd71b0937467c62bae93f4e63e3e111988fd4cf7fcc0c5f9a72526139178416dfdf5bb44#rd
247,“四海之内，人同此心”——中国人类学学术史考察记,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173158&idx=1&sn=2a61bf8a936f97c8b8dc974c366690e0&chksm=87e4fca3b09375b58bee9cacd35894dddf67596457516105c4359c4c572c3b8ac6c518e60041#rd
248,厦门大学王传超 ：古DNA实证中华源流史,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173158&idx=2&sn=42221907e35006255240763f00e1f2f0&chksm=87e4fca3b09375b5ffbe50f46f14e3294ae3ecd90f000d5818e8b94b6bb543e536541539e30c#rd
249,新刊速递 |《中国社会科学网刊》2022年第6期！,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173095&idx=1&sn=08eb93da2d099b2bb7c27e3164caee2c&chksm=87e4fce2b09375f47d4e9bc22685fe2fc6cd2cadb11366c2bcef3ac0c0a300c027a853d6aa05#rd
250,冯维江：全球安全倡议的理论基础——总体国家安全观视角,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173093&idx=1&sn=d082a4682f734394ae605e2ddb21276a&chksm=87e4fce0b09375f6209d2eed29c224767f8ace5871029062bd8b427e45877c7b7ddd5d31ec23#rd
251,王健：用科学思维推进中国特色大国外交,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173093&idx=2&sn=52487da988ba859866a6a79b7d72a0f3&chksm=87e4fce0b09375f61cf2e56c3dd6c939abc342f54c94f8b5087166d1e2649d30f53c9e2ce815#rd
252,【学术圆桌】加快构建区域国别学的自主知识体系,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173047&idx=1&sn=fa052ba373db8ad973cf5f3b535ba6f7&chksm=87e4fc32b09375242b286c13d310370a86f81ad796cfdae3e485d753c087a17c3aae2b1fdfbb#rd
253,金砖国家研究需要注意的六个问题,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173047&idx=2&sn=38923846cfd2043725bbb9835a573432&chksm=87e4fc32b09375243b5805f9f68d55a7f31b4376d8903b7db831ddf8b6fac817bd54b3e48bf1#rd
254,从历史中汲取经济学创新养分,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173027&idx=1&sn=7be8ae98648d979917e96cfc3c5e703e&chksm=87e4fc26b0937530279f8c4f6501f35080ea4fad603be600a30c73cc983ed414ca88b31b2a67#rd
255,中国现代传播体系是什么？知识范式与理论建构,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650173027&idx=2&sn=b996e508b7b95d90a6d768ef5548821e&chksm=87e4fc26b09375304f38aaf0c685bdd601aa4c8051ab59a21161fb73ec830415d29957c888c9#rd
256,唯物史观对“时代之问”的解答——读《思想的散叶——历史唯物主义专题探究》有感,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650172971&idx=1&sn=aea050575df62c11818811aee9c516fd&chksm=87e4fc6eb0937578a210884d905bdf4abc82ed98ee4c5e7bdef7c9a34632dbfbfed90eeb1783#rd
257,三星堆考古发布重大新成果,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650172971&idx=3&sn=b2e5c47c2a4da87407b9eb55e0a1ee8f&chksm=87e4fc6eb09375784dc510e22e5c7659ce2074736f0c9d4a3fca1600b15d995e2b2834af7276#rd
258,石泰峰在中国社会科学院文哲学部调研时强调 学术研究要始终牢记为什么人的问题,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650172945&idx=1&sn=f7dc93d321d0ce44934daa92e8f9f0c9&chksm=87e4fc54b0937542e64a867dc92b522ba2380dfb7d30ddf305356fb5d47d8060116d571e7316#rd
259,中国社会科学院调研组深入江西泰和调研,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650172945&idx=2&sn=820017f8190cefb8f6f59b5ded95097c&chksm=87e4fc54b0937542c2b75b1493a12b970054356b833862a6ea3eed1932876f42f62e14629358#rd
260,梁晓波| 战略叙事：大国博弈的新疆场,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650172905&idx=1&sn=e1cb44a5c43e98c5f36c18b417d4322f&chksm=87e4ffacb09376ba3ebe4d6fdb22be8e7e4aec92f203635609dd534b412c33db66b8e16fc451#rd
