Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,content,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num
310,杨达  康宁 ▏大扶贫、大数据、大生态 ：“一带一路”绿色治理的中国经验,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485758&idx=3&sn=acf7ef6c7a4f4a842ba35f02cc521623&chksm=96fd6561a18aec7740f7c44fa963042377a86fe8695482ad551412ea38232627849ad4b2a946#rd,3,2020-9-30,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
311,毛佩瑾 ▏社会组织的治理结构及其对政策参与的影响——基于WL行业协会的个案分析,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485758&idx=4&sn=10a46664ef13bb166d700539429650ab&chksm=96fd6561a18aec770896d41bdc739b89642be072aa0982ffd2868eb93993c983fe433a9b5483#rd,4,2020-9-30,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
312,高新民  余丽萍 ▏比较哲学视野下心的标准问题,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485758&idx=5&sn=1235d1ba203d12e7cc8b3fa7a869c71f&chksm=96fd6561a18aec77bfa1f6c97eca62ac0e20e1efcbfe3ff78be57393b07ed7fcf25544595910#rd,5,2020-9-30,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
313,粟品孝 ▏古籍的版本辨识与价值衡定——以明嘉靖十四年本《濂溪集》为例,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485700&idx=1&sn=3c287a9b27a7a3eaa766ba70f8555e6c&chksm=96fd655ba18aec4dfded9b651f82619bd4dac21f1385027748ff0223e2215c6acd41a2f8cdb2#rd,1,2020-9-25,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
314,王 园 ▏“张籍体”与中晚唐五律的裂变整合,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485700&idx=2&sn=53412a58e3f0c7885e4badd3944b1f99&chksm=96fd655ba18aec4d39167c0af407c9513482cfdfab452e23c46edb545dcc52ef8f351d607dbe#rd,2,2020-9-25,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
315,庞海音 万成云 ▏异化的“饭圈”：当前流行文化的理论反思,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485700&idx=3&sn=f12443b57c02a9d74deb8a467c0cce65&chksm=96fd655ba18aec4db8a3603e2d81c69a8675fed7f8a9a3e3ce418dc598d2a0256daca2a301c8#rd,3,2020-9-25,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
316,郭旨龙 ​肖雅菁 ▏“行政处罚后又实施”入罪的限缩性司法适用,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485700&idx=4&sn=75041ea6527a44b0ac86524287a1a95c&chksm=96fd655ba18aec4d18876c35d7ece96d16966a14037ac374019fd9338b5adf2943c18c69da89#rd,4,2020-9-25,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
317,谷永芬 王晓东 张佑林 ▏信贷支持与文化创意产业生命周期及绩效关系研究,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485660&idx=1&sn=23e8066bcaf5f3a7751af75ba658ca5c&chksm=96fd6483a18aed950ddfb716c141aa42d7164b4ddc8949620fc1d667708f366bd52d05e18989#rd,1,2020-9-7,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
318,李珍刚 古桂琴 ▏清单式治理在中国公共领域的兴起与发展,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485660&idx=2&sn=7d2f245796abb2725407e98a7d4efa5e&chksm=96fd6483a18aed95008b14bb0f354ea1275534c4daab4b99aca45c0f6c41cf9a240c248ba51b#rd,2,2020-9-7,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
319,张献忠 ​朱候渝 ▏阅读史视角下的《传习录》研究,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485660&idx=3&sn=701de50994bf8deb2eea6f3b6da11728&chksm=96fd6483a18aed957111a52ceef44a76cb15b6c4c45f2477f3ecc34b0ef7b463f137f170e0a2#rd,3,2020-9-7,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
320,​李小青 ▏南朝史学家视野下的赋与史,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485660&idx=4&sn=c8cc204f7aa7f0b6356815de2e90dbba&chksm=96fd6483a18aed9516f54e697d7b3fb96f6c0a9f155636df1744392076c36a09c5cae7921164#rd,4,2020-9-7,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
321,《江西社会科学》2020年第8期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485623&idx=1&sn=bd4feb4a6f8d6756d21e9b27757b8306&chksm=96fd64e8a18aedfece2157a125b5043c2dab4168c79ef22b9c58a18d9ffc917445e081a486fb#rd,1,2020-9-4,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
322,张  明 ▏应对重大突发事件中讲好中国故事的路径机制,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485623&idx=2&sn=0da756a4ab94ab906cece12ca42a9d52&chksm=96fd64e8a18aedfebd7fcfa8874df00c7804c92c3735227afda2a479b74a1a527aa84464d60e#rd,2,2020-9-4,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
323,狄英娜 ▏人类命运共同体的历史必然及其时代价值——基于全球携手战“疫”的理论思考,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485623&idx=3&sn=240ae50d67dfcc63dc3aa25737f2b3cb&chksm=96fd64e8a18aedfeead7ac2d1821d18fb007b23d3e4e9925c270b794f059d75bb31afccd5c7e#rd,3,2020-9-4,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
324,乔世华 ▏媒介融合语境下文学之“危”与“机”,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485623&idx=4&sn=dc1240b77ac8cf10dc098305190b9e8a&chksm=96fd64e8a18aedfe0974fd6f4cccc431b8b5152f679ae7a89439afbdc8c7ddd61f6c4b37bae6#rd,4,2020-9-4,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
325,韩传喜 黄   慧 ▏媒介融合时代作家的自我呈现,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485623&idx=5&sn=73fa90fe7f4bda41a13a5d4e4168c578&chksm=96fd64e8a18aedfefc44e46338105d32ade0429124f242d96ccb624a7e92f68eae05ff8114d1#rd,5,2020-9-4,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
326,张峰振 ▏一般不当行政行为救济制度的完善,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485623&idx=6&sn=1f9d81f8da2435374a6363d4076f6624&chksm=96fd64e8a18aedfe3e3f690c6f5a7017fc3f53e7c919973452424d64e80d8270f84302f1aced#rd,6,2020-9-4,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
327,封蔚然 ▏行政公益诉讼检察建议的制度完善,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485623&idx=7&sn=468648664b47d81d325b51d295e2cf61&chksm=96fd64e8a18aedfe40257b4b4e5d8ee8e6f9675f7f5d1039c87110773d960943fe3a2f085ed7#rd,7,2020-9-4,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
328,余 振  刘李威 ▏疫情影响下中国制造业参与全球产业链的变化及应对,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485496&idx=1&sn=0acbfe0efe5e258e799445e5b2a7c3e9&chksm=96fd6467a18aed717f6b67be234e727f3f0b367705cdbb662220ce4488b9f879ef2432f7a24f#rd,1,2020-8-28,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
329,文学武 ▏先锋视野：京派文学批评的现代性,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485496&idx=2&sn=cb485538f1cac308ad4bbb68ba5394a1&chksm=96fd6467a18aed71561c39a6476e1205c67611d8f8992a57fd1d92a5ad2f3b20885f0d05684d#rd,2,2020-8-28,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
330,覃杏花 ▏农村集体土地经营权流转制约因素及其应对,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485496&idx=3&sn=780227c41294d4c505397cdeeeea6730&chksm=96fd6467a18aed71aeb52f29e9e3e1a3103874608fc41272e3381fca5d29faf8fc2e742d6bda#rd,3,2020-8-28,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
331,李伟民 ▏视听作品参与主体及法律地位研究,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485419&idx=1&sn=4ea7de19a222cb1c67379de1063a257d&chksm=96fd6bb4a18ae2a22cc62bf78fe808665c9312dbbd28e0804308ae2265bbb32de96a72d5596a#rd,1,2020-7-31,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
332,郑家红 ▏论新媒体时代体育赛事直播画面的可版权性,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485419&idx=2&sn=169b1fc284ccfb3c09f5be38c8f06e9a&chksm=96fd6bb4a18ae2a22c8d16578e32991fe2261f865862b1b9d8518254e4e41f9f6ee20fe36586#rd,2,2020-7-31,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
333,杨  慧 王舒婷 ▏品牌拟人化对消费者价值共创的影响机制研究,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485419&idx=3&sn=251bcc2cc838022b1d3b321c721e1429&chksm=96fd6bb4a18ae2a2da4aeb26717caa478e10a9d1737d72b582c06a37a71db3cc252e9b443481#rd,3,2020-7-31,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
334,周 萌 ▏全国苏维埃代表大会的探索实践对坚持和完善人民代表大会制度的启示,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485377&idx=1&sn=187a4f82bf2471b89f83d8186de596d5&chksm=96fd6b9ea18ae288b294a956dfcf1726f6c33c37dc0dc255083389fd94ff587dc2f018ec56c5#rd,1,2020-7-30,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
335,《江西社会科学》2020年第7期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485342&idx=1&sn=9680ab63b022ebed998cf7025de4c688&chksm=96fd6bc1a18ae2d7a9bcae5cdb2f045f7d72918cd91bae323416e89f97cd39ff6e45efcf6909#rd,1,2020-7-30,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
336,第二届“网络安全法治建设”学术论坛征稿通知,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485332&idx=1&sn=fec73b514926dfc407cb84db5c6480c1&chksm=96fd6bcba18ae2dd27d22a910df237433318f31ebbcecfb653ba3942baa55cfc723a9381c44e#rd,1,2020-6-29,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
337,周绍东 ▏中国特色社会主义政治经济学研究的进展、争鸣与共识,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485317&idx=1&sn=6f28451a672c68ddb31083048b19332b&chksm=96fd6bdaa18ae2cc72bc1e89665326a09bcfe46214be764312bd3497ccb4519e9b5bde632d41#rd,1,2020-6-24,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
338,古小东 ▏可持续发展视野下我国《土壤保护法》的制定,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485317&idx=2&sn=6ceb14e63ace163f18022fe9c12e5005&chksm=96fd6bdaa18ae2cc8ae1a0622035185fa95d250289fe022448c0de7173886e793d157bc47f76#rd,2,2020-6-24,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
339,余德厚 ▏从主体资格到权责配置：人工智能法学研究视角的转换,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485317&idx=3&sn=47a3bc0aaad1406e532f84d3025859d8&chksm=96fd6bdaa18ae2ccd0ad678c763530fe3adeb17919663b4f1181822457c1fea3105bd7ff2fa7#rd,3,2020-6-24,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
340,《江西社会科学》2020年第6期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485271&idx=1&sn=034277b32f76df51a42b921bd092707d&chksm=96fd6b08a18ae21e4d7a5fcd718543831b4a15796d08256769b4ed17068adb4999aa466b9189#rd,1,2020-6-22,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
341,闫月珍 ▏陆机《文赋》在美国的流传与影响,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485261&idx=1&sn=ec94ba3ae76e28aae41edf507ba4f0d6&chksm=96fd6b12a18ae204db6c9ce152bb2fa3725ba225ace874a607b65ed214fafa3e298d84e3e87f#rd,1,2020-5-29,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
342,蒋述卓 ​曾旭彤 ▏孙康宜明清女性文学研究的理论策略与独特视角,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485261&idx=2&sn=7a582381886bbd480cff658bae829808&chksm=96fd6b12a18ae204f2bc24a9a1291e31df2973c6cafe4d815b026f2f488f671dd7790f8c529b#rd,2,2020-5-29,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
343,​刘毅青 郭楚楚 ▏顾明栋中国文学研究的强制阐释,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485261&idx=3&sn=e50f4e4db8e99765d972497b8c564e15&chksm=96fd6b12a18ae204aba3f0358db8038fef4879216ed7ed6dcbe82c7a2fa1b499fc4d3ecb1894#rd,3,2020-5-29,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
344,王立梅 ▏网络空间下避风港原则的完善与网络服务提供者责任分类,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485261&idx=4&sn=0bd1c877fa40de0d90000724eb83800b&chksm=96fd6b12a18ae204942d0c1016bdc7eb4417f8a2dc09c9ddd269ef2f1326abdf66cae5834ac8#rd,4,2020-5-29,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
345,《江西社会科学》2020年第5期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485221&idx=1&sn=d344682d1cd62f9e1cfc85fd56975d1c&chksm=96fd6b7aa18ae26cc2e32dda1808aa56699251d611be81740adf6769ec4fc2e3067224fb2b68#rd,1,2020-5-22,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
346,晏 辉 ▏公共危机与道德人格——关于抗击新冠病毒疫情的思考,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485221&idx=2&sn=ebe106135d60b7eef521550a97e1bab9&chksm=96fd6b7aa18ae26c5a5238bcf9c3bb14ddee2fcfefbf3e34914d3ddcf9c9cfcd31b1b0649691#rd,2,2020-5-22,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
347,罗玉明  柏晓斐 ▏全面抗战爆发前国人对化学战的认知与应对——以民国期刊文献为中心,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485148&idx=1&sn=9171939d614c207d1570b414f85e9e79&chksm=96fd6a83a18ae3952c13b8a307f43667e97bdfeb0b5ba0362c1d0aa3259afe5df70f634c87c4#rd,1,2020-4-27,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
348,张   屹 徐家林 ▏中共在晋察冀边区的民众组织与动员——以日本文献为中心,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485148&idx=2&sn=9f3932f91123889c0090d52b181221dd&chksm=96fd6a83a18ae395584dceffdb40d5b1830c785eb04f24cc49f40900ffad202229a8bdf4b02c#rd,2,2020-4-27,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
349,李怀胜 ▏刑法一元化立法模式的批判性思索,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485148&idx=3&sn=868c36a5a85c2910229e805642a24e2c&chksm=96fd6a83a18ae395a03aa6970db31bdbe2873f1fbf11fb05412e9738d5c58b69691552f960c5#rd,3,2020-4-27,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
350,《江西社会科学》2020年第4期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485139&idx=1&sn=d4311646040cf792b7f514fbba738fee&chksm=96fd6a8ca18ae39a64847ac46a6d5f35dbe3ff1b954936b6b0923986fec48d7175c9d44a5408#rd,1,2020-4-21,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
351,汪介之 ▏四十年来外国文学研究的成就、问题与思考,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485139&idx=2&sn=1f04ce7f3a70c1abb0f113eb5f5832ac&chksm=96fd6a8ca18ae39a9fe3dc5984544fb5ee1f4e9794b6fc18a72b909e87479fd7eb6ac138824f#rd,2,2020-4-21,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
352,江  平  黄耀文 ▏没收地上违法建筑物疑难问题研究,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485139&idx=3&sn=11a086713fab4402d6a30168b78dfaef&chksm=96fd6a8ca18ae39a9baa174533f9d2a9697662744cf76762640bd708a5ed51c8e269f0abf975#rd,3,2020-4-21,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
353,龚汝富 徐志强 ▏清代民间族会及其宗族整合功能——以江西省宜丰县为例,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485130&idx=1&sn=6b64cf9cab6e0777de9d0f1e8b209c36&chksm=96fd6a95a18ae3833e63888fe8fa3723270271e5a02bef724a20903ee9c4b3691b16106d8007#rd,1,2020-4-1,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
354,谢红星 ▏“典例法律体系”形成之前夜：元代“弃律用格例”及其法律史地位,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485130&idx=2&sn=ef5b4d84ed6dadce2e6e6b9b4bae7f81&chksm=96fd6a95a18ae383011fc8310c02b9506ae110be9c46952547cb2362ef11db11e515889759f1#rd,2,2020-4-1,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
355,金正昆 张春雨 ▏论孟子之“礼”,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485130&idx=3&sn=69a1b21178fdcc6da9380b85afd2d0ef&chksm=96fd6a95a18ae383115d6b54c320d7471aca69144d130c1c3b2145fc6c618a7a2b244ca82eb3#rd,3,2020-4-1,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
356,​张一兵 ▏突现的意会场境存在——波兰尼《意会向度》解读,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485121&idx=1&sn=d8526aa1abbfc3993c30ef12cb4c16ee&chksm=96fd6a9ea18ae388bdc3b2aac9929456d2dd37dd833c3758fba447a158a80277e593956b67bc#rd,1,2020-3-30,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
357,陈  飞 ▏资本主义个人存在的四重面相——以《资本论》及其手稿为中心的分析,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485121&idx=2&sn=7b11984532f64b7439e6b1cdd87a5b89&chksm=96fd6a9ea18ae388e92c776433fa76444709b5c8d86467369c30685314a2c8505900a6c156a7#rd,2,2020-3-30,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
358,马振江 ▏马克思主义对儒家人我论的深层批判及其现时代意蕴——从异化问题谈起,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485121&idx=3&sn=c01404c52b177038ac8e75eff6c7af58&chksm=96fd6a9ea18ae3886f6d5e6b90f215f98e3b16fa65d76b3ad4ac412c0ffcc308ff8e65ce4dc3#rd,3,2020-3-30,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
359,《江西社会科学》2020年第3期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485112&idx=1&sn=27208ac0671daae311c8ba05485df369&chksm=96fd6ae7a18ae3f17c023a1d6d81a053a26dfe46cb34a2d24d389e9454909fa544fda0063340#rd,1,2020-3-26,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
360,李志萌  盛方富 ▏新冠肺炎疫情对我国产业与消费的影响及应对,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485112&idx=2&sn=149467a7d79f3239f6306a135487dc27&chksm=96fd6ae7a18ae3f18bc8121976ab30cfdc1bfff13cc2bd2fe66425c6f9d1a8aa41492035c447#rd,2,2020-3-26,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
361,易外庚  方 芳  程秀敏 ▏重大疫情防控中社区治理有效性观察与思考,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485112&idx=3&sn=812669e84472fc9ed023d9e6ed9b7c70&chksm=96fd6ae7a18ae3f13a9755b13c686379b39a6964b4b697032cb792dbbefef037b48f35f6aa63#rd,3,2020-3-26,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
362,时润哲  李长健 ▏空间正义视角下长江经济带水资源生态补偿利益协同机制探索,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485112&idx=4&sn=70ca7d5cc336407829e51f270f983318&chksm=96fd6ae7a18ae3f1925ecffb310d84ff23034dfde8c657190384619b426e3d399013b44dc27f#rd,4,2020-3-26,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
363,王南湜 ▏马克思与怀特海自然观的异同及其意蕴,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485101&idx=1&sn=3cab50cc4b98386cb932fde6a940e23d&chksm=96fd6af2a18ae3e4d688c091baaf4e9baa21300f376e9b3094a7a61c76bd903f7c4200155345#rd,1,2020-3-6,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
364,于   琳 丁社教 ▏马克思与涂尔干社会分工思想谱系的异同与会通,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485101&idx=2&sn=1bac1306f2da6750c0ad7834803af997&chksm=96fd6af2a18ae3e4b02be12ee1a45f835845dd10db6f0e3dc61cb7e24f7087359fdf19892abe#rd,2,2020-3-6,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
365,付清松 ▏历史唯物主义的空间敏感性及其激进化,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485101&idx=3&sn=3ce7ae140de4f0586d7b26957b54549f&chksm=96fd6af2a18ae3e4f56b68e82d4975780dc1c875e031760a5abe98aae544880f0ed9644c976c#rd,3,2020-3-6,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
366,商希雪 ▏生物特征识别信息商业应用的中国立场与制度进路——鉴于欧美法律模式的比较评价,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485101&idx=4&sn=415ec6d2fdbd6cc346157260a17bb10c&chksm=96fd6af2a18ae3e43ce29249408832cf77bfb4988f794c2b33a6c10404715e9477320ca30e14#rd,4,2020-3-6,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
367,张芳霖 杨   卓 ▏明清以来客湘江右商帮在地化研究,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485101&idx=5&sn=c7e12b855b26c28900759482bd95c02c&chksm=96fd6af2a18ae3e44d2e3221ea98942fe41fb15e92924868e666c66fdece7e9e520674331b01#rd,5,2020-3-6,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
368,刘  杰 ▏民国时期商人团体与财政治理——以汉口商会为中心,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485101&idx=6&sn=3350cd6ffba6151cdfa20e55ebd9bf75&chksm=96fd6af2a18ae3e4e2b7e1fa4cbaa38449c1fddaff2ef7c03602e3ab0f7ea69bfb0a11eedf56#rd,6,2020-3-6,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
369,《江西社会科学》2020年第2期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485086&idx=1&sn=5c6dff0078e92917c54dd8170a90b27a&chksm=96fd6ac1a18ae3d71aa5d80f4976f18034bc5bd2cd51f693e297455bf359114c3ba7c9864587#rd,1,2020-3-2,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
370,土地法专题【三篇】● 编者按,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485086&idx=2&sn=e95725d249ab3a287043b07c5c54cf54&chksm=96fd6ac1a18ae3d75bebe6268d5728ef601cc95b669f2de25aa6357fe6b7befd940721032e3f#rd,2,2020-3-2,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
371,韩  松 ▏城镇化对农民集体土地所有权制度的影响及其应对,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485086&idx=3&sn=5b93c6d7313d1f9e8e03078a6e52be34&chksm=96fd6ac1a18ae3d76524392a41914921616d7d3b04d71bc3a28f520a144905a9ca9b9e439808#rd,3,2020-3-2,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
372,高  飞 ▏征地补偿中财产权实现之制度缺失及矫正,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485086&idx=4&sn=a3cf0980b59a317faab19049c22f41ee&chksm=96fd6ac1a18ae3d7368ff13d0e3636a815f0b06bce9159c862b0d9373debf52580545c4b5b9f#rd,4,2020-3-2,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
373,单平基 ▏土地经营权融资担保的法实现——以《农村土地承包法》为中心,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247485086&idx=5&sn=6b9d1ee81a5882e104ca9e5269ee1d21&chksm=96fd6ac1a18ae3d73c3527e97d867bae9605f4d4f67093183eab1845e7d85ab90d7f29565f28#rd,5,2020-3-2,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
