Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num
120,李海青 | 经济制度·现实功能·党的领导——百年大党对中国社会主义本质认识的演进逻辑,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824839&idx=1&sn=3552b31946ffffc8534b3c1d06514bce&chksm=80fc579eb78bde883f632c45f62add73b4d500c0205e6e8f8a2d5861d9ce80ec7f2a9a6b39c9#rd,1,2021-7-1,0.0,1.0,1.0,1.0,1655.0,6.0,5.0,,,,
121,《人文杂志》2021年第6期,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824830&idx=1&sn=e9be4dc0efe928cc1cacbf3efe672349&chksm=80fc57e7b78bdef154a0bb272168242a8de8df431c8afa52e24c58bb6b9d73c1aa48a8e98416#rd,1,2021-6-25,0.0,1.0,1.0,1.0,3500.0,9.0,11.0,,,,
122,戴卫东 余 洋 | 全球疫情治理共同体：理论构建、行动框架与实施路径,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824793&idx=1&sn=a3e25f6f7593436b00a6be57b55a8192&chksm=80fc57c0b78bded66646613910a58732090a2272c0cb7c7e49658c73104fcf0f7e228b71e014#rd,1,2021-6-22,0.0,1.0,1.0,1.0,461.0,4.0,4.0,,,,
123,彭 锋 | “之间”与“之外”：写意音乐的结构分析,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824783&idx=1&sn=26496b5066e86446d9a612aba1c0b653&chksm=80fc57d6b78bdec004cb1f8ccbf0490e249e505a507b47c2a77731468bd3e49a115bc9c74c25#rd,1,2021-6-17,0.0,1.0,1.0,1.0,1568.0,10.0,10.0,,,,
124,翟 欣 邓晓芒 | 论现象学视野下的悲剧性,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824772&idx=1&sn=fc33b43ba437808182ca622a47bd73b5&chksm=80fc57ddb78bdecb9c805dc9d5fc4e0e4c113781c49cd81050dcda81e8617e8e2df56cdce3c1#rd,1,2021-6-16,0.0,1.0,1.0,1.0,803.0,5.0,10.0,,,,
125,王国成 | 数字化建模：新视角探索经济复杂性,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824765&idx=1&sn=31798d7d4a81e80304d52e8ed4d9dd03&chksm=80fc5724b78bde3247a8e363e9b591f70f4b5a399f34a1903cda58919966ec58abeb99ebd9ec#rd,1,2021-6-8,0.0,1.0,1.0,1.0,479.0,6.0,4.0,,,,
126,蔡之兵 | 靶向优化还是自主进化：中国国家治理体系现代化路径的甄别与方向,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824751&idx=1&sn=13592c46e28e82d970f069fbb10f125a&chksm=80fc5736b78bde206b11604b6fb30aab74b27c77d3162bc6812c56921ab9397a3035e4176e9a#rd,1,2021-6-7,0.0,1.0,1.0,1.0,592.0,3.0,9.0,,,,
127,程启军 | 中国共产党百年乡村治理实践的演进及其核心经验,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824738&idx=1&sn=7103253083d9872be77760b721d943af&chksm=80fc573bb78bde2d71ab8156743dd8175263eb9dc9931b3f78f4762bf0fcb750dd139a18ac90#rd,1,2021-6-3,0.0,1.0,1.0,1.0,770.0,3.0,5.0,,,,
128,《人文杂志》2021年第5期,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824720&idx=1&sn=8749667963c16c6bb480b04883e08e32&chksm=80fc5709b78bde1f5924009de19269f0d8498ed17180b6240d9047bf74291b2860f2b2dc8211#rd,1,2021-5-26,0.0,1.0,1.0,0.0,2879.0,6.0,16.0,,,,
129,《人文杂志》2021年第5期,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824710&idx=1&sn=ce0c3471263c534487abd370719c6846&chksm=80fc571fb78bde09c6d47e8261492621602e36e66306a7f6064bfdf4e0170bc9d3cd6aca3eb5#rd,1,,,,,,0.0,0.0,0.0,,,,
130,《人文杂志》2021年第5期,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824709&idx=1&sn=3fda046fff92a17e448065f81f9fd93a&chksm=80fc571cb78bde0ad89e4e9503a4c9918b1de7e0a2c415dcedb088099f56b02b5e7f594f69e6#rd,1,,,,,,0.0,0.0,0.0,,,,
131,《人文杂志》2021年第5期,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824708&idx=1&sn=1cf06be862b1d7ec150b01cf91cb78d0&chksm=80fc571db78bde0be15a49170cf75559a84a81f6a79ac231fa546e3be1ec933edc474bb6cf2f#rd,1,,,,,,0.0,0.0,0.0,,,,
132,刘金海 | 知识实践视角下的“乡村建设”研究——基于定县教育、邹平实验和乌江试验的比较分析,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824681&idx=1&sn=82d183f8fdafa09338251320b72b4dd5&chksm=80fc5770b78bde66746a351ae588fb4703fdf95756726776669d7185159c0929f94dbaf07e93#rd,1,2021-5-20,0.0,1.0,1.0,1.0,742.0,7.0,11.0,,,,
133,桂 华 | 迈向强国家时代的农村基层治理——乡村治理现代化的现状、问题与未来,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824680&idx=1&sn=63795b55d3cf6b5eaae0f388e5e8587c&chksm=80fc5771b78bde67963c094ecf7878527be31b902575aa953b9ffa24307a22d4f41093bd5744#rd,1,2021-5-14,0.0,1.0,1.0,1.0,1050.0,5.0,5.0,,,,
134,献礼建党百年 | 2021年“我是期刊领读者”建党百年主题诵读活动正式启动！华为手机、平板电脑……等你来拿,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824679&idx=1&sn=37f19b8e7307bdb3e1b258b49276615e&chksm=80fc577eb78bde68f8d8fabd3a45be4e38ccd6201c5e1c7eb9c83b41daa497b19d663095a619#rd,1,2021-5-13,0.0,1.0,1.0,0.0,243.0,0.0,2.0,,,,
135,王子今 | 秦强国扩张的重要政策：“收周余民而有之”,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824664&idx=1&sn=ed11d9fc29c24d89f22290ffcf8952ee&chksm=80fc5741b78bde5717ac080f1e1c7ab504c91a5a2e469eb26685b0f12159268f884a0519f59f#rd,1,2021-5-8,0.0,1.0,1.0,1.0,1643.0,4.0,12.0,,,,
136,杨伟清 | 后果、动机与意图——论密尔的道德评价理论,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824657&idx=1&sn=c7db559a2b95ceda24812542a99c34af&chksm=80fc5748b78bde5e3ee9136a5e78c8ad122be003fea0edb6ef3397ff2a9501699aef5d1107fa#rd,1,2021-5-6,0.0,1.0,1.0,1.0,616.0,5.0,5.0,,,,
137,安树伟 张晋晋 | 都市圈带动黄河流域高质量发展研究,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824633&idx=1&sn=22069137f3a1a775702af153f0505335&chksm=80fc54a0b78bddb624dc118d4efc5e41185161f8d4195cc6f97ed904e4e65361871aa74d18f4#rd,1,2021-4-30,0.0,1.0,1.0,1.0,408.0,0.0,4.0,,,,
138,范若恩 刘利华 | 偏离叛逆/传播传承——“创造性叛逆”的历史语义和翻译文学的归属,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824620&idx=1&sn=837676359cb56a791d6b8b25c8c304a9&chksm=80fc54b5b78bdda3eee5fa85cf1b03616d4d57e8d604eed3272d0bcbe35180af53268f557a1b#rd,1,2021-4-28,0.0,1.0,1.0,1.0,1247.0,6.0,12.0,,,,
139,朱 军 李亦婷 | 算法时代的情感与文学——由AI诗歌的AI分析谈起,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824615&idx=1&sn=78ab8f79eaea685115d93d3483d6a88e&chksm=80fc54beb78bdda8b0901fccac3084f4b577392c7a0ed02b92e1e8c072d7dd8392f0ef2325cf#rd,1,2021-4-26,0.0,1.0,1.0,1.0,680.0,9.0,5.0,,,,
140,世界读书日：《人文杂志》赠阅名单公布啦,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824607&idx=1&sn=54f9e19f40df8e2cc11e350467049a55&chksm=80fc5486b78bdd90308e302b863c176d1bb321277bfd1c07b7fa22470a9f7d214fc953ded64e#rd,1,2021-4-23,0.0,1.0,1.0,0.0,626.0,5.0,11.0,,,,
141,《人文杂志》2021年第4期,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824601&idx=1&sn=3da5ce0983df6c6e42809a093ef2b4d8&chksm=80fc5480b78bdd964477e72405370291c09f5573dafc1f1c79586111d8a8e18b997903fc6e1a#rd,1,2021-4-22,0.0,1.0,1.0,1.0,3443.0,4.0,6.0,,,,
142,刘翔英 | 资本积累视域下脱贫攻坚的社会学阐释,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824520&idx=1&sn=a0650ead427beb0b24d06eb0c8a1c751&chksm=80fc54d1b78bddc7175b60b9fe47bfe01eff8ad6678f9ce5e0a1d1ea58f3679f004edbe05b01#rd,1,2021-4-21,0.0,1.0,1.0,1.0,336.0,3.0,2.0,,,,
143,冯渝杰 | 天子与天师——原始道教国家宗教性格论纲,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824514&idx=1&sn=3968a776e116cd86395593acfd0c7294&chksm=80fc54dbb78bddcdab395e4fc7392cca48b30c9b1b8e65e924468066bcb4335138cb74d4f453#rd,1,2021-4-19,0.0,1.0,1.0,1.0,683.0,2.0,4.0,,,,
144,《人文杂志》2020年度刊文转摘量、转摘率再获佳绩,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824512&idx=1&sn=b3d18c31fe96175d5039786520921381&chksm=80fc54d9b78bddcf3a1eba448dfdd4f970d27ce03b33161fa1ea95670637290cbc163e34c9b8#rd,1,2021-4-16,0.0,1.0,1.0,1.0,1024.0,2.0,13.0,,,,
145,侯耀文 沈江平 | 历史唯物主义与“空间转向”问题——兼论人文社会科学和自然科学研究范式的差异性,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824487&idx=1&sn=0d65fb059db74c0aff3f3c170645fe85&chksm=80fc543eb78bdd28d629a0f38c08c4a8e7c6db832321c16b078036f73b53df1255595092deab#rd,1,2021-4-15,0.0,1.0,1.0,1.0,889.0,5.0,4.0,,,,
146,祁志祥 | 先秦古籍“伪书”说清算、正名及反思,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824479&idx=1&sn=69a63aaf50a1d161c9536c64269b4f6c&chksm=80fc5406b78bdd10b7d7d183ff37564856ec92e785b08af1994df2e059d9b3269bb62639de28#rd,1,2021-4-13,0.0,1.0,1.0,1.0,1142.0,8.0,13.0,,,,
147,世界读书日：《人文杂志》免费赠阅活动,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824478&idx=1&sn=48aef2f1fd818511eb8bb95d74679251&chksm=80fc5407b78bdd1153bdeab8f1d8dd5c9049d395e0d054a9bcc60214fb3f19512dd2a146a245#rd,1,2021-4-9,0.0,1.0,1.0,1.0,459.0,4.0,5.0,,,,
148,世界读书日：《人文杂志》免费赠阅活动,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824477&idx=1&sn=14157b69eaeefea49f26d2a0a7a56b53&chksm=80fc5404b78bdd123e2f113c8dda49f2e8b6b478a40ad9e56a65baca06aed8032c04beccf02f#rd,1,2021-4-8,0.0,1.0,1.0,1.0,751.0,3.0,10.0,,,,
149,刘 谦 裴小革 | 所有制改革与所有制结构演变——改革开放以来马克思主义所有制理论中国化研究,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824425&idx=1&sn=7adbf6e7456cb0cfefac22f0331b74cb&chksm=80fc5470b78bdd6635538283a30c84f749317c4328a5e051f52c2827a738ba9f02f0a7626bbb#rd,1,2021-3-31,0.0,1.0,1.0,1.0,560.0,4.0,6.0,,,,
150,《人文杂志》2021年第3期,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824420&idx=1&sn=a90088423ab39b183e3236b4bc4bf22a&chksm=80fc547db78bdd6bb342feab0e1df0a8e072675ef1dec7a57bbf771f5e624485a0b6bc977e3c#rd,1,2021-3-30,0.0,1.0,1.0,1.0,2382.0,8.0,8.0,,,,
151,朱志荣 | 论审美意象的空灵性,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824267&idx=1&sn=72aeddd84215b77c970fd97862704425&chksm=80fc55d2b78bdcc452d84d504118aa494f80e08db368b00ad56e3bcd38fb3d015a4039e08aad#rd,1,2021-3-16,0.0,1.0,1.0,1.0,2014.0,18.0,26.0,,,,
152,祝永庆 刘民权 | 生活质量评估主客观福利的机理分析,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824243&idx=1&sn=c2c345c48cd1061a5a71a864f3178125&chksm=80fc552ab78bdc3cf52e3131bf7a6604cd83eaa6be481fd7afd25071c3dd5534159ca7963228#rd,1,2021-3-10,0.0,1.0,1.0,1.0,260.0,1.0,4.0,,,,
153,张一兵 | 迈克尔·波兰尼：意会推论在科学研究的融贯性逻辑力量,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824230&idx=1&sn=78e127808e1ae5a3f809d051e1a10ee9&chksm=80fc553fb78bdc292cbb0a1feae3f3bf3559f20b1d3caa47b9786e406f203fa72ecb7419d13a#rd,1,2021-3-8,0.0,1.0,1.0,1.0,393.0,1.0,1.0,,,,
154,唐庆鹏 | 在工程与人文之间：人工智能技术的融合本质及发展原则,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824220&idx=1&sn=dfd9e6e06994f6e7c5929acc9bf8a499&chksm=80fc5505b78bdc139157a5804fae71728bb44c0cfcf7cd72675f508b5087cd07af37d88abb42#rd,1,2021-3-4,0.0,1.0,1.0,1.0,360.0,1.0,2.0,,,,
155,魏屹东 | 论具身人工智能的可能性和必要性,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824205&idx=1&sn=d2d6d81363dda42b67dbe7f6a1071fc4&chksm=80fc5514b78bdc0213d2353b577427fbd3103fbdce4793c4a89e6308bdbf4390bdf00a56f900#rd,1,2021-3-2,0.0,1.0,1.0,1.0,403.0,4.0,3.0,,,,
156,孟 捷 | 中国特色社会主义政治经济学的叙述方法和体系结构——对现有教科书结构与内容的批判性考察,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824196&idx=1&sn=c9462a74a02cf287455ae5b6f6bf45db&chksm=80fc551db78bdc0b79858bdb94923aa70b16ba77896c8dd1bd7027ebb1de1edf35210878f4f5#rd,1,2021-3-1,0.0,1.0,1.0,0.0,511.0,2.0,2.0,,,,
157,《人文杂志》2021年第2期,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824184&idx=1&sn=0aeca4537cbd0f30c1d7f0ac0b53c355&chksm=80fc5561b78bdc77d76c209be45650a5243f2b1e1d3211430e3a97ef9cc84298b729d0cc7528#rd,1,2021-2-21,0.0,1.0,1.0,0.0,2500.0,3.0,3.0,,,,
158,周利敏 | 大数据时代的社交媒体与自然灾害治理,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824180&idx=1&sn=b40376e9159474e6cbb03ca5f34895ed&chksm=80fc556db78bdc7ba337701f0e469256272cee1504fca7091b214a4b898676c63418e72940ea#rd,1,2021-2-11,0.0,1.0,1.0,0.0,200.0,1.0,2.0,,,,
159,王 锐 | “文明等级论”在近代中国——一个思想史视角的鸟瞰,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824179&idx=1&sn=17e1722a21707611da943642f23cea6c&chksm=80fc556ab78bdc7c853841379212e51300e75c9a1413d397aac8080b2a14be0e666d9df30bd9#rd,1,2021-2-10,0.0,1.0,1.0,0.0,1098.0,13.0,9.0,,,,
160,苟东锋 | 儒家之“道”是否“可道”？——兼论张载气学中的“道”与“名”,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824178&idx=1&sn=ddcea3013b807c35c6f3f998fa1e0db2&chksm=80fc556bb78bdc7de03fa56253d017acf9a679815187364c6beb83210fa94e0d754196ecff3a#rd,1,2021-2-5,0.0,1.0,1.0,0.0,276.0,2.0,2.0,,,,
161,王一川 | 文化现代性中的异文化角色——跨文化学视域中的审美生命政治,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824177&idx=1&sn=6657cbe9daa849f7a23ce6049cb5ff33&chksm=80fc5568b78bdc7e7b7257e233e2bb97f0cb96f4824272f9eea10b410c8e4d811648c9d8d9de#rd,1,2021-2-4,0.0,1.0,1.0,0.0,428.0,2.0,2.0,,,,
162,任保平 豆渊博 | “十四五”时期构建新发展格局推动经济高质量发展的路径与政策,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824168&idx=1&sn=655983f85780256ef941deda12c1ea1b&chksm=80fc5571b78bdc67c9abddd4db6152e4db2bcadb38f9dbebe60168717f09dabb575450284aaa#rd,1,2021-1-27,0.0,1.0,1.0,0.0,484.0,2.0,5.0,,,,
163,张 杰 吴书凤 | “十四五”时期中国关键核心技术创新的障碍与突破路径分析,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824168&idx=2&sn=f31b42722034f8fff6867671d3253c60&chksm=80fc5571b78bdc67d189c72e3a4e0df066d944cd324cc5bafb9858167ad1e980b0c03e743667#rd,2,2021-1-27,0.0,1.0,1.0,0.0,230.0,1.0,1.0,,,,
164,《人文杂志》2021年第1期,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824135&idx=1&sn=75f7871182761503ef732b11c146681d&chksm=80fc555eb78bdc48e34f5a1af79ddf7746101ef73ccf71c72e0317522e3364d69e7753b449c3#rd,1,2021-1-25,0.0,1.0,1.0,0.0,2436.0,3.0,4.0,,,,
165,2021年《人文杂志》稿约,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824131&idx=1&sn=c9453c75a29da623079ef6a55cb7f62e&chksm=80fc555ab78bdc4c9c40d81858fe8ca0a371e86ccb09e130995282284a5c88f46e1c25313dff#rd,1,2021-1-14,0.0,1.0,1.0,1.0,3658.0,22.0,24.0,,,,
166,《人文杂志》2020年总目录,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824130&idx=1&sn=11e37d4e2ce8c2c6da564498a6a6f696&chksm=80fc555bb78bdc4dc59aae67357b8f89180083746da1a566a6f4d803058bf1b682a4248961e1#rd,1,2021-1-13,0.0,1.0,1.0,1.0,1420.0,3.0,5.0,,,,
167,《人文杂志》2020年总目录,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824129&idx=1&sn=53e4829b09a4e90e008b3957d3152b90&chksm=80fc5558b78bdc4e4b13b64fbe726c502576d696db262eb6cb6be64eee2665f5033e224919d0#rd,1,,,,,,0.0,0.0,0.0,,,,
168,《人文杂志》2020年总目录,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824128&idx=1&sn=fad76849e4e4b3da0a5a50b48ac68019&chksm=80fc5559b78bdc4fa61a7383df5bda8543763306d91569601a98601d926b6def0e6041c13a9a#rd,1,,,,,,0.0,0.0,0.0,,,,
169,《人文杂志》2020年总目录,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824127&idx=1&sn=e19db310b55b0c82c92e3acaa7ce7591&chksm=80fc6aa6b78be3b039625fa5b4670eeb3167a9ef26eb08a4fd7b063df02d6b9672f1d855ae99#rd,1,,,,,,0.0,0.0,0.0,,,,
170,《人文杂志》2020年总目录,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824126&idx=1&sn=5207da37146ce1efbf299fb0f92d4933&chksm=80fc6aa7b78be3b15467826f44e99abddaa20e326b19c256e133b00a823d6f479c1783d24675#rd,1,,,,,,0.0,0.0,0.0,,,,
171,《人文杂志》2020年总目录,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824115&idx=1&sn=c4d88bdea4a9092f245acf3bc2fed07c&chksm=80fc6aaab78be3bc2d0b3eefe4c4f898ae73b4bb7c54ccbaa3a358f3a80ab6d768e2c17e2299#rd,1,,,,,,0.0,0.0,0.0,,,,
172,《人文杂志》2020年总目录,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824114&idx=1&sn=927b740b1af617935b920b364ebca8b5&chksm=80fc6aabb78be3bd81613d80960a6755dbeb41962b0d0c5dfa2bd26a4a41c3aeaaae852ebb33#rd,1,,,,,,0.0,0.0,0.0,,,,
173,《人文杂志》2020年目录汇总,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824109&idx=1&sn=ac212db14cf8c9c44136e78acaba17d0&chksm=80fc6ab4b78be3a2fabf066c34a2a7fc690acfd46db8c24bed74546d60c5be844d8c16272d05#rd,1,,,,,,0.0,0.0,0.0,,,,
174,《人文杂志》2020年目录汇总,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824108&idx=1&sn=124e52afa662ccb874c0fcb082e6ff01&chksm=80fc6ab5b78be3a36dbbcbd86e2af6eb719b7788a7f21f8608e129f52e8e312ca5a6d678ce1d#rd,1,,,,,,0.0,0.0,0.0,,,,
175,刘亚秋 | 全球化时代的“文化自觉”和人的主体性——费孝通学术反思的两个主题,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651823976&idx=1&sn=eea2cf7ce6664889e2a6f77e813b894d&chksm=80fc6a31b78be32778a5335bc8b1b78a0eb8cb5393bad497eb7a1ca8a257e33310cd984af175#rd,1,2020-12-30,0.0,1.0,1.0,0.0,376.0,11.0,8.0,,,,
176,夏 清 张语诗 | 国际经验与民族抗战：战时中国共产党视野下的西班牙内战,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651823969&idx=1&sn=5400929208a6fc795c51e4f2688cb17e&chksm=80fc6a38b78be32e61037403c0739e2b57088c41cc5c05028a9345881b0b19bd66f327b17f0d#rd,1,2020-12-28,0.0,1.0,1.0,0.0,288.0,2.0,5.0,,,,
177,田胜利 | 汉赋中长安、洛阳建筑名物命名的文化义涵选释,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651823962&idx=1&sn=c18ed2ae4d66389c4c7ac91bd2a0fc2a&chksm=80fc6a03b78be315dc55fa06dc4dca1cea31b79820905cd85186f1ecbff360a9edb5430992b6#rd,1,2020-12-25,0.0,1.0,1.0,0.0,257.0,2.0,4.0,,,,
178,白让让 | 竞争政策执法：保护还是抑制企业创新？——“谷歌比较购物案”引发的理论分歧及对中国的启示,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651823946&idx=1&sn=8641b56c4e97ffd768076c299acbdddf&chksm=80fc6a13b78be305fb8f3c5610bb8ff4d67149f91055665ed6bf6601dd525d5dbd7e89f055ac#rd,1,2020-12-23,0.0,1.0,1.0,0.0,214.0,4.0,4.0,,,,
179,郜 喆 | “素王改制”与《五经异义》——廖平“平分今古”的两个基础及其关系,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651823926&idx=1&sn=401c951694239422c956f3331ce9fa7a&chksm=80fc6a6fb78be37961722059c66d80bf2fc76c9fefc9286f64b4009695444a4e2321defe5869#rd,1,2020-12-21,0.0,1.0,1.0,0.0,713.0,5.0,8.0,,,,
180,《人文杂志》2020年第12期,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651823923&idx=1&sn=140962d1c824c8e3aee46bc2ea0912e8&chksm=80fc6a6ab78be37cc912408063da33422ee92052ecba40d2746c9fe6973f29419858abbe22f2#rd,1,2020-12-16,0.0,1.0,1.0,0.0,2104.0,7.0,12.0,,,,
181,唐要家 唐春晖 | 数据要素经济增长倍增机制及治理体系,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651823916&idx=1&sn=966719ec048c5e4f1380873c8763f6ac&chksm=80fc6a75b78be363637770d8b8811e02b05929b558a2504ebfd495cf766375c73a1c51e1454e#rd,1,2020-12-14,0.0,1.0,1.0,0.0,216.0,3.0,2.0,,,,
182,管 宁 | 古典美学的现代转场与当代创新,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651823884&idx=1&sn=173bd4ede487012ff0a674f5743cf132&chksm=80fc6a55b78be3434ec352b2a723ecc6e0aab6d47dd0d8bb7861a78e84cc0f6e4e74549c742c#rd,1,2020-12-11,0.0,1.0,1.0,0.0,378.0,2.0,5.0,,,,
183,张兴祥 庄雅娟 黄明亮 | 全球价值链下中国制造业镜像与突围路径研究——基于“双循环”新发展格局的视角,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651823877&idx=1&sn=405834cf2dd8bef76e99b4848c21e5e7&chksm=80fc6a5cb78be34aaee27a0ae7a22ca43656d47d12e971d207a88f630584a8a75f7ab0e4903e#rd,1,2020-12-9,0.0,1.0,1.0,0.0,364.0,1.0,1.0,,,,
184,赵英臣 | 疫情后经济全球化新趋势与双循环发展格局的构建,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651823850&idx=1&sn=bc26afa3b473f46742032513b8d6d5a4&chksm=80fc6bb3b78be2a5a9e286b40ff1bf7b18570014d24e5e981bd1377791052b201c24b6e55df2#rd,1,2020-12-8,0.0,1.0,1.0,0.0,349.0,2.0,6.0,,,,
185,风笑天 | 一个时代与两代人的生命历程：中国独生子女研究40年（1980-2019）,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651823841&idx=1&sn=2c23c237f8fbc4d76fe7c7e975da1b8d&chksm=80fc6bb8b78be2aed3405646dd59011fb9cbf410f24f249a4ba97ee23367421502f07dfde0b9#rd,1,2020-12-4,0.0,1.0,1.0,0.0,604.0,4.0,1.0,,,,
186,白宽犁 | 秦岭与华夏文明初论,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651823826&idx=1&sn=38d4230732a685a53eea337bec62465e&chksm=80fc6b8bb78be29dab9764774b07ec002d4e8be0850c60c3da0df32a29f61d093781dc3f2406#rd,1,2020-12-2,0.0,1.0,1.0,0.0,644.0,9.0,12.0,,,,
187,朱汉民 | 张载究天人之际的太虚论,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651823819&idx=1&sn=aa1a8319875de102876e97f5fd68094d&chksm=80fc6b92b78be284ccb293a02c167775ff5818e697e2e54b52bf8db22d2c5115364269b5ced1#rd,1,2020-11-30,0.0,1.0,1.0,0.0,561.0,13.0,10.0,,,,
188,范立舟 | 张载 “太虚即气”的界说与价值意蕴,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651823819&idx=2&sn=db30f447a55070ca346ccd42049ca65f&chksm=80fc6b92b78be284b717d9acf95f14b5cef4ba7304d2c37f3f9c908bb26c1044bce926aa05c3#rd,2,2020-11-30,0.0,1.0,1.0,0.0,193.0,2.0,4.0,,,,
