Unnamed: 0,year,month,year_month,account_name,monthly_articles,monthly_posts,monthly_read_10000_more,monthly_articles_origin,monthly_first_have_chaolianjie,monthly_first_have_newmedia,monthly_first_have_tupian1yinpin1shipin,monthly_likes_sum,monthly_old_likes_sum,monthly_likes_mean,monthly_old_likes_mean,monthly_likes_mean_first_post,monthly_old_likes_mean_first_post,monthly_likes_max,monthly_read_sum,monthly_read_mean,monthly_read_first_post,monthly_read_max,monthly_content_num,monthly_auther_reply_num,monthly_content_like_num,monthly_auther_like_num,monthly_titles
38,2020,3,2020-3,开放时代,15.0,15.0,0.0,14.0,0.0,1.0,1.0,255.0,19.0,17.0,1.2666666666666666,17.0,1.2666666666666666,31.0,33019.0,2201.266666666667,17.0,5143.0,8.0,0.0,11.0,0.0,常达｜儒家始祖形象的三种形态及其意义☀刘伟｜天帝与祖先：《尚书·金縢》解义☀刘敏 包智明｜公民身份与全球化时代的族群关系——南非排外暴力问题的社会学研究☀田先红｜政党如何引领社会？——后单位时代的基层党组织与社会之间关系分析☀王跃生｜家和家人的范围、层级和功能分析☀张城｜“六经皆史”与马克思主义中国化——经史观及其方法论启示☀王立胜｜论习近平新时代中国特色社会主义思想的层次结构☀孟捷 吴丰华｜制度-垄断地租与中国地方政府竞争：一个马克思主义分析框架☀目录预告｜《开放时代》2020年第2期☀刘志伟｜“遗产”的现代性——《文与物：国保单位佛山东华里的构建》序☀雷鸣 邓宏图｜近代日本劳动力市场形成的历史制度分析 ——从女工登录制度到等级工资制度☀陈义媛 | 资本下乡：农业中的隐蔽雇佣关系与资本积累☀Seemin Qayum & Raka Ray｜与现代化共生存——印度上层社会与家佣文化☀潘大为｜“二十四孝”中的病人、家庭与医生—— 一个患病相关行为的医学社会学考察☀邓文初｜“失语”的中医——民国时期中西医论争的话语分析
39,2020,4,2020-4,开放时代,14.0,14.0,0.0,14.0,0.0,1.0,1.0,220.0,10.0,15.714285714285714,0.7142857142857143,15.714285714285714,0.7142857142857143,33.0,22432.0,1602.2857142857142,15.714285714285714,3019.0,9.0,0.0,2.0,0.0,许纪霖｜一种新东亚秩序的想象：欧盟式的命运共同体☀黄俊杰｜东亚儒佛论诤与会通的思想史考察☀王生升 李帮喜｜是周期性更迭还是历史性超越？——从世界体系变迁透视“一带一路”的历史定位☀徐进钰｜中国“一带一路”的地缘政治经济：包容的天下或者例外的空间？☀张慧鹏｜农民经济的分化与转型：重返列宁-恰亚诺夫之争☀李怀印｜中国是怎样成为现代国家的？——国家转型的宏观历史解读☀崇明｜教法与自由：当代欧洲的伊斯兰教挑战☀欧阳洁｜阿卡人橡胶种植的文化实践☀邱泽奇 由入文｜差异化需求、信息传递结构与资源依赖中的组织间合作☀潘璐｜从“家庭农场”到“农民合作”：恰亚诺夫的合作化思想及其对中国现代农业发展的启示☀陈明华｜清代斋教与山区移民认同的塑造——以闽浙赣地区为例☀吕新雨｜近代以来中国的土地问题与城乡关系再认识☀王惠云｜小竹溪人松香从业历程中的村落共同体☀左才 张林川 潘丽婷｜地方人大中的地域代表现象探析——基于五省市人大代表建议的内容分析
40,2020,5,2020-5,开放时代,13.0,13.0,0.0,12.0,0.0,1.0,1.0,442.0,33.0,34.0,2.5384615384615383,34.0,2.5384615384615383,144.0,39818.0,3062.923076923077,34.0,7885.0,8.0,0.0,10.0,0.0,焦长权｜中国地方政府的财政自给能力：历史演变与层级差异（1990—2014）☀吕德文｜农村疫情防控及其社会机制——以“隔离”为中心的讨论☀段颖｜缅甸军政之下的佛教、道德合法性与社会构成☀肖滨 卜熙｜一核统领下的差异化格局——以地方党委书记任职人大常委会主任的三种模式为例☀项飙｜“流动性聚集”和“陀螺式经济”假说：通过“非典”和新冠肺炎疫情看中国社会的变化☀罗必良｜要素交易、契约匹配及其组织化——“绿能模式”对中国现代农业发展路径选择的启示☀黄家亮 郑绍杰｜集体产权下农民的土地观念及形成机制——基于定县米村的个案考察☀王绍光｜筑牢疾控体系：四次危机，一个教训☀刘金龙 赵佳程 时卫平｜论生态文明建设的中国特色☀目录预告｜《开放时代》2020年第3期☀谭同学｜作为人类学方法论的“文史哲”传统☀黄宗智｜中国的非正规经济再思考：一个来自社会经济史与法律史视角的导论☀阮池茵｜农业产业化发展与凉山彝族农民的贫穷——对凉山州苦荞产业发展的考察
41,2020,6,2020-6,开放时代,15.0,15.0,0.0,15.0,0.0,1.0,1.0,288.0,28.0,19.2,1.8666666666666667,19.2,1.8666666666666667,71.0,32689.0,2179.266666666667,19.2,6109.0,11.0,0.0,8.0,0.0,水亦栎｜政治与哲学——甘阳和刘小枫对斯特劳斯的两种解读☀黄俊杰｜十九世纪末年日本人的台湾论述——以上野专一、福泽谕吉与内藤湖南为例☀塞特·博纳德特｜希腊、罗马与大海上的陌生人☀边燕杰｜中国城市中的关系资本与饮食社交：理论模型与经验分析☀卢晖临｜迈向叙述的社会学☀卢晖临｜社会学的历史转向☀苏国勋 黄万盛 吴飞 等｜走出韦伯神话——《儒教与道教》发表百年后之反思（下）☀苏国勋 黄万盛 吴飞 等｜走出韦伯神话——《儒教与道教》发表百年后之反思（上）☀单世联｜韦伯命题与中国现代性☀葛兆光｜穿一件尺寸不合的衣衫——关于中国哲学和儒教定义的争论☀周翔宇｜不锈钢产业的“戴南模式”☀陈航英｜田野里的工厂：资本化农业劳动体制研究——以宁夏南部黄高县菜心产业为例☀吴越 张春泥 卢云峰｜反思“农村西方宗教热”：迷思还是事实？——基于中国家庭追踪调查的分析☀赵刘洋｜“实践社会科学”与中国发展经验研究方法论☀饭岛涉｜作为历史教训的邮轮检疫
42,2020,7,2020-7,开放时代,16.0,16.0,0.0,15.0,0.0,1.0,1.0,473.0,359.0,29.5625,22.4375,29.5625,22.4375,118.0,46574.0,2910.875,29.5625,7906.0,19.0,0.0,18.0,0.0,张雨男｜路、国家与鄂伦春社会文化变迁☀边燕杰 郭小弦 李晓光｜市场化与社会资本的变迁：1999—2014☀练亚坤｜“愚民”与“不可使知”之间——论清末民初学人对“民可使由之”章的解释☀孙九霞 李怡飞｜流动的手工艺社会：从“同乡同业”到“全域同业”的白族银器村☀陈蕴茜｜谒陵仪式与民国政治文化☀张青仁｜民众主义与世界民俗学的浮沉☀何艳玲 赵俊源｜国家城市：转型城市风险的制度性起源☀黄宗智｜小农经济理论与“内卷化”及“去内卷化”☀刘宗迪｜妖怪的诞生——《山海经》中的灵异动物☀夏循祥｜进取性的“地方主义”与农民的自我城市化——以湖北省毛市镇面点产业为例☀徐俊忠｜关于新中国政治文明与政治类型的思考——兼谈中国共产党的政治定位☀目录预告｜《开放时代》2020年第4期☀石之瑜｜关于中国研究文献中的知识论问题：拼凑、累读与开展☀邱澎生｜市场、法律与人情——明清苏州商人团体提供“交易服务”的制度变迁☀Martin King Whyte｜中国城市家庭生活的变迁与连续性☀陈立胜｜宋明儒学动物伦理四项基本原则之研究
43,2020,8,2020-8,开放时代,15.0,15.0,0.0,15.0,0.0,1.0,1.0,291.0,207.0,19.4,13.8,19.4,13.8,58.0,35267.0,2351.133333333333,19.4,5643.0,6.0,0.0,1.0,0.0,项​飚｜寻找一个新世界：中国近现代对“世界”的理解及其变化☀陈少明｜关于人文学术的学术性问题☀汪晖｜冷战的预兆：蒋介石与开罗会议中的琉球问题——《琉球：战争记忆、社会运动与历史解释》补正☀王斯福｜社会自我主义与个体主义——一位西方的汉学人类学家阅读费孝通“中西对立”观念的惊讶与问题☀小熊诚｜作为自省之学的中国人类学——费孝通与柳田国男的学问及方法☀苏力｜80学人与30年人文社科发展☀李放春｜从les damnés到“受苦人”：《国际歌》首句汉译的历史演变☀苏力｜费孝通、儒家文化和文化自觉☀李远行 陈俊峰｜城市居住空间分化与社区交往——基于南京市东山新区个案的实证研究☀周建军｜韩国财阀改革的政治经济学：以小股东运动为例☀崔吉城｜哭泣的文化人类学——韩国、日本、中国的比较民俗研究☀郑莉 郑林晨 郑志广｜莆仙地区的油画产业☀董磊明 张徐丽晶｜进城购房、城乡延展与乡村“溶解”——江苏湖村农民城镇化的实践分析☀沈毅 李 叶｜市场化关系嵌入中的“义尽利散”与“互惠共赢”——基于某农贸公司亲缘关系实践的案例研究☀季中扬 张娜｜手工艺的“在地同业”与“在外同行”
44,2020,9,2020-9,开放时代,16.0,16.0,0.0,15.0,0.0,1.0,1.0,319.0,211.0,19.9375,13.1875,19.9375,13.1875,34.0,42646.0,2665.375,19.9375,5848.0,1.0,0.0,0.0,0.0,翟学伟｜为什么社会学本土化要“窄化”？——对周晓虹教授的几点回应☀邵六益｜社会主义主人翁的政治塑造（1949—1956）☀李怀印｜超越“当家作主”与“扩大民主”——改革前三十年国营企业“实体治理”模式探析☀丛小平｜从“自由”到“自主”：20世纪中国革命实践与新词语☀齐腾飞 高良敏 景军｜家的执着与社会身份的建构——云南麻风患者的主体性研究☀付伟｜“通过土地治理”：发达地区农村土地利用与治理☀张佐｜治国“体要”之争————《宋朝诸臣奏议》与王安石变法研究的新视角☀郭忠华｜社会科学知识坐标中的“本土化问题”☀李放春｜究革命之“道”：在现代性与文明之际☀张跃国｜新时代改革开放的内涵变化与结构转化☀目录预告｜《开放时代》2020年第5期☀索飒｜关于中国的外国问题研究——从拉丁美洲文化研究谈起☀严海蓉｜非洲的中国视角☀老田｜毛泽东的“三个世界”理论及其背后的认识论基础☀刘小枫｜毛泽东与中国的“国家理由”☀丛小平｜左润诉王银锁：20世纪40年代陕甘宁边区的妇女、婚姻与国家建构
45,2020,10,2020-10,开放时代,17.0,17.0,0.0,16.0,0.0,1.0,1.0,421.0,322.0,24.764705882352946,18.94117647058824,24.764705882352946,18.94117647058824,121.0,48852.0,2873.6470588235293,24.764705882352946,8664.0,7.0,0.0,6.0,0.0,纪念费孝通先生诞辰110周年｜费孝通先生的第三篇文章：全球化与地方社会☀纪念费孝通先生诞辰110周年｜关于中国民族基因的研究——《中国人类基因组》评审研讨会上的发言☀刘小枫｜现代性处境中的教育问题☀蒋庆｜通识教育与书院传统☀渠敬东｜教育必须回到人本身☀朱苏力｜Liberal Arts不是培养“小资”☀童世骏｜教学方式和环境比教学内容更重要☀陈来｜国家意志对大学教育的总体制约☀会议预告｜“新中国政治文明与道路自信” 学术研讨会（第8次开放时代工作坊）☀甘阳｜针对现代性问题的通识教育☀张杰｜成为陌生人：作为陌生化与多义性空间的士人花园——以明清江南园记为中心☀熊易寒｜底层、学校与阶级再生产☀丛小平｜师范院校与中国的现代化：1897～1937☀高丙中｜置身世界之中的知识生产——共同体意识与海外民族志☀吕珊珊  杨崴｜“道士村”的传承模式☀陈家建 赵阳｜“科级天花板”：县域治理视角下的基层官员晋升问题☀周展安｜古典经史与理想政治——中国现代思想史上的“王莽问题”
46,2020,11,2020-11,开放时代,16.0,16.0,0.0,14.0,0.0,1.0,1.0,341.0,323.0,21.3125,20.1875,21.3125,20.1875,97.0,50280.0,3142.5,21.3125,8283.0,12.0,0.0,19.0,0.0,宋磊｜后发优势论的隐形结构及其中国意义☀李路路 王元超｜中国的社会态度变迁：总体倾向和影响机制（2005—2015）☀廖雪霞｜法律职业化视角下的国际争端解决☀张武军｜“中国高尔基”与“政治家”鲁迅☀陈浩｜脱贫攻坚实践与中国乡村社会重建——以滇西边境彝族贫困社区功能性社会重建为例☀尚静 张和清｜贫困、环境退化与绿色减贫—— 一个华南村庄的社会工作实践案例研究☀贺聪志 叶敬忠｜小农户生产的现代性消费遭遇——基于“巢状市场小农扶贫试验”的观察与思考☀李小云｜河边扶贫实验：发展主义的实践困惑☀江宇｜“烟台经验”的普遍意义☀目录预告｜《开放时代》2020年第6期☀费孝通先生诞辰110周年｜费孝通的“三区论”与王铭铭的“三圈说”的比照分析☀会议议程｜第十八届开放时代论坛☀费孝通先生诞辰110周年｜托尼的乡土中国重建方案与青年费孝通的三次系统回应☀费孝通先生诞辰110周年｜“乡土中国”遭遇“机器时代”——重读费孝通关于《昆厂劳工》的讨论☀先生诞辰110周年｜从派克到费孝通——谈费孝通忆派克对中国社会学、人类学的贡献纪念费孝通☀纪念费孝通先生诞辰110周年｜社区研究：源起、问题与新生
47,2020,12,2020-12,开放时代,15.0,15.0,0.0,14.0,0.0,1.0,1.0,264.0,317.0,17.6,21.133333333333333,17.6,21.133333333333333,47.0,36050.0,2403.333333333333,17.6,4960.0,0.0,0.0,0.0,0.0,《开放时代》2020年总目录☀倪梁康｜“这是一个社会主体的统治时代”☀陈少明｜叙述中国固有的文化经验☀吴增定｜从“中国哲学”的学科焦虑意识谈中国学术的文化自主性☀贺雪峰｜沿着经验往前走☀应星｜实证化/反实证化路向的权衡☀洪涛｜国人对自己语言的自信心在下降☀丁耘｜认识中国现实，纾解自主与自新之双重焦虑☀渠敬东｜社会科学中的文化自主性问题☀赵晓力｜学术自主性与国力☀刘小枫｜我们的学术究竟是为了谁而做的？☀陈金亮｜我有军持凭弟子——磁灶的同乡同业☀刘琪 高松｜被送走的“祖先”——云南德宏景颇族丧葬仪式的宇宙观探析☀鞠熙｜城市里的邻居们——北京城内“四大门”动物的生活世界☀陈伟 吴晓刚｜房价上涨与城镇居民对地方政府的政绩评价
48,2021,1,2021-1,开放时代,15.0,15.0,0.0,14.0,0.0,1.0,1.0,333.0,302.0,22.2,20.133333333333333,22.2,20.133333333333333,79.0,46002.0,3066.8,22.2,7586.0,0.0,0.0,0.0,0.0,【新刊】卢晖临｜文史训练与社会学想象力的养成☀【新刊】刘志伟｜作为经济史方法的“食货”☀【新刊】郑振满｜民间历史文献与经史传统☀【新刊】姚中秋｜经史传统抑或文史哲传统☀【新刊】苏力｜岂止方法？——文史传统与中国研究☀【新刊】王铭铭｜“家园”何以成为方法？☀金民卿｜人民主体地位在中国制度中的多维体现☀安东尼·吉登斯｜欧洲社会模式的反思与展望☀刘建平｜野坂参三与中国共产党的日本认识——新中国对日外交思想探源☀吴晓黎｜种姓、阶级与地位——以南印喀拉拉邦为例☀唐皇凤｜常态社会与运动式治理——中国社会治安治理中的“严打”政策研究☀贺雪峰｜农民行动逻辑与乡村治理的区域差异☀李朝辉｜理解日本人的非言语交际☀张旭｜ “作为学术视角的社会主义新传统”的意义☀目录预告｜《开放时代》2021年第1期
49,2021,2,2021-2,开放时代,12.0,12.0,0.0,12.0,0.0,1.0,1.0,336.0,261.0,28.0,21.75,28.0,21.75,73.0,41184.0,3432.0,28.0,8938.0,3.0,0.0,4.0,0.0,【新刊】鞠熙｜美田阳光☀【新刊】李潇雨｜国家·边疆·民族——一个跨越三十年的视觉样本☀【新刊】吴晓黎｜宗教、国家与现代性在印度：透视夏巴里马拉争议☀【新刊】严海蓉 沙伯力 路瑶｜合同流动、自主流动和中国人在非洲的本地化☀【新刊】孙江｜危机与批评——近代语境下的大本教与红卍字会☀【新刊】许纪霖｜信仰与组织——大革命和“一二·九”两代革命知识分子研究（1925—1935）☀【新刊】何明｜盲人摸象、削足适履与刻舟求剑：制约知识生产的认识论根源☀【新刊】李放春｜“心”与“理”：革命史研究中的“中国哲学”问题☀【新刊】渠敬东｜中国社会科学的人文性☀【新刊】黄宗智｜再论内卷化，兼论去内卷化☀悼念苏国勋教授｜苏国勋：从理论和方法上反思韦伯☀【新刊】江湄｜正统论：中国文明的一个关键概念
50,2021,3,2021-3,开放时代,16.0,16.0,0.0,15.0,0.0,1.0,1.0,255.0,201.0,15.9375,12.5625,15.9375,12.5625,34.0,40812.0,2550.75,15.9375,6453.0,2.0,0.0,0.0,0.0,【新刊】郭春镇 石梦婷｜制造业灵活用工“返费”问题中的博弈及其治理☀【新刊】卢周来｜被瘟疫形塑的世界：历史回顾与当下思考☀【新刊】景怀斌 张善若｜“德命”与“牧领”的治理向度：与福柯理论的对话☀【新刊】李宸 方雷｜礼序政治：“大一统”叙事的回归与重构☀【新刊】龙涌霖｜秦汉农民问题与古典宇宙论的兴起☀【新刊】任锋｜“会通为体，分别为用”——钱穆《现代中国学术论衡》的大义家言☀【新刊】谭同学｜迈向主权的民族理论自觉——围绕西南民族研究的三场分歧及其方法论反思☀【新刊】翟学伟｜“语言游戏”与作为方法的中国训诂传统——兼论建构面子理论的方法☀【新刊】张城｜中国道路的方法论——以中国为中心，以中国为方法☀汪晖｜对象的解放与对现代的质询——关于《现代中国思想的兴起》的一点再思考☀王绍光｜中国公共政策议程设置的模式☀石之瑜 谢明珊｜西方不在西边——西方主义的自我认识方法☀翟学伟｜进步的观念与文化认同的危机——对中国人价值变迁机制的探讨☀【新刊】温铁军 王茜 罗加铃｜脱贫攻坚的历史经验与生态化转型☀陈映芳｜传统中国再认识——乡土中国、城镇中国及城乡关系☀目录预告｜《开放时代》2021年第2期
51,2021,4,2021-4,开放时代,14.0,14.0,0.0,14.0,0.0,1.0,1.0,236.0,204.0,16.857142857142858,14.571428571428571,16.857142857142858,14.571428571428571,56.0,33718.0,2408.428571428572,16.857142857142858,7791.0,6.0,0.0,0.0,0.0,韩潮｜古学复兴与古今问题☀刘小枫｜为什么应该建设中国的古典学☀甘阳｜中国人简单化学习西方的时代已经结束了☀尤陈俊｜“新法律史”如何可能——美国的中国法律史研究新动向及其启示☀张金岭｜城市中的露天市场与社会——在法国里昂的田野调查☀王跃生｜当代中国农村单亲家庭变动分析☀马得勇｜信任、信任的起源与信任的变迁☀沟口雄三｜辛亥革命新论☀周星｜新唐装、汉服与汉服运动——二十一世纪初叶中国有关“民族服装”的新动态☀【新刊】鞠熙｜霍童山中的草药园☀【新刊】林聚任 李楠 陆影｜快速流动时代背景下社会研究的“流动转向”及新趋势☀【新刊】张文义｜现象与现象的链接：中国西南边境多元知识体系的交融与衍异☀【新刊】赵凯欣 李俊杰 严 飞 侯晋轩｜平谣术：安徽省无为县“水鬼毛人”谣言治理（1953—1954）研究☀【新刊】封小郡｜非正规就业相关研究：综合性理论图景与经验研究述评
52,2021,5,2021-5,开放时代,16.0,15.0,0.0,15.0,0.0,1.0,1.0,243.0,220.0,15.1875,13.75,15.533333333333331,14.266666666666667,31.0,35470.0,2216.875,15.533333333333331,7136.0,4.0,0.0,1.0,0.0,【新刊】袁明宝 余练｜精准扶贫嵌入与全面脱贫的基层治理逻辑☀【新刊】王凯｜英国革命、司法审判与宪制转型：查理一世审判的宪制意义☀【新刊】吴天跃｜高剑父的新国画变革及其与印度泰戈尔家族的交流☀【新刊】罗筠筠 庄谦之｜“仓颉造字”说的形成与汉字内涵的演变☀【新刊】吴景键｜声誉、自主性与公共卫生治理——以美国疾控中心与食品药品管理局为例☀【新刊】陈雪飞｜通过医学的治理：知识权威与健康政治☀【新刊】王向远｜“东方哲学”的百年探讨及东方哲学史建构☀【新刊】陈义媛｜中国农技推广体系变迁、农业转型与技术政治☀【新刊】叶敬忠 张明皓｜恰亚诺夫主义视角的农政问题与农政变迁☀【新刊】黄宗智｜资本主义农业还是现代小农经济？——中国克服“三农”问题的发展道路☀【新刊】张跃国｜百年大党历史身份的建构逻辑：代表观与工具论的合一☀目录预告｜《开放时代》2021年第3期☀徐戬｜中国文明与普世价值☀陈建洪｜阿里斯托芬对苏格拉底的攻击☀白钢｜神系冲突与神话构建☀张志扬｜希腊理性善与希伯来神性善之间的中道缺失
53,2021,6,2021-6,开放时代,15.0,15.0,0.0,14.0,0.0,1.0,1.0,188.0,196.0,12.533333333333331,13.066666666666666,12.533333333333331,13.066666666666666,34.0,32845.0,2189.6666666666665,12.533333333333331,7266.0,0.0,0.0,0.0,0.0,目录预告｜《开放时代》2021年第4期☀黄宗智｜怎样推进中国农产品纵向一体化物流的发展？——美国、中国和“东亚模式”的比较☀章永乐｜重思内外：作为国际体系解读者的康有为☀熊鹰｜连续与转折：民族独立运动中的“反殖民主义”问题☀汪晖｜冷战的预兆：蒋介石与开罗会议中的琉球问题——《琉球：战争记忆、社会运动与历史解释》补正☀孙歌｜东亚视角的认识论意义☀池上善彦｜自由空间和新的主体☀新崎盛晖｜现代日本与冲绳☀汪晖｜琉球：战争记忆、社会运动与历史解释☀刘建平｜中日“人民外交”的挫折：过程研究与结构分析☀岳永逸｜保守与激进：委以重任的近世歌谣——李素英的《中国近世歌谣研究》☀【新刊】唐亮｜唐家亮亮农场：家庭与农场的合一☀【新刊】吕永林｜普通人向何处去——贺照田论“潘晓讨论”、陈映真、雷锋之再思考☀【新刊】雷宇｜身体相遇：中医针灸中病人身体感的人类学考察☀【新刊】冉华 耿书培｜农村社会变迁中村落共同体的线上建构——对宁夏中部Z村的考察
54,2021,7,2021-7,开放时代,15.0,15.0,0.0,14.0,0.0,1.0,1.0,267.0,244.0,17.8,16.266666666666666,17.8,16.266666666666666,47.0,41415.0,2761.0,17.8,7395.0,6.0,0.0,3.0,0.0,庄孔韶｜何谓足球的人类学研究——一个中德足球哲学实践的对比观察☀【新刊】时间｜时间农场：永续耕作的探索与实践☀【新刊】宋靖野｜集市的人类学研究：理论、民族志、批评☀【新刊】郑莉｜文化整合、公共事务与社区权力的仪式化——金门沙美万安堂乩示文解析☀【新刊】蒙克｜主题与变奏：比较视野下的中国模式☀【新刊】卢晖临 粟后发｜迈向扎根的城镇化——以浏阳为个案☀【新刊】王正绪 赵健池｜民本贤能政体与大众政治心理：以政治信任为例☀【新刊】陆薇薇｜父权制、资本制、民族国家与日本女性——上野千鹤子的女性学理论建构☀【新刊】董丽敏｜历史转折中的人文知识重构——以新时期中国女性文学研究的发生为中心☀【新刊】林辉煌｜构造“核心”：村庄治理中的党组织☀【新刊】姚中秋｜世界体系的裂变与中国共产党的成立☀【新刊】罗成｜“枪杆子”与“笔杆子”——中国马克思主义“领导权”的构建逻辑及文明意义☀【新刊】应星｜“以史解经”与中国共产主义文明研究的整全性路径☀【新刊】王悦之｜人民政治的兴起与演化☀热烈庆祝中国共产党成立100周年！
55,2021,8,2021-8,开放时代,15.0,15.0,0.0,15.0,0.0,1.0,1.0,190.0,163.0,12.666666666666666,10.866666666666667,12.666666666666666,10.866666666666667,26.0,27772.0,1851.4666666666667,12.666666666666666,4833.0,3.0,0.0,1.0,0.0,金一虹｜“有实无名”的乡村建设——从费达生的社会实验说起☀潘家恩｜重思乡村建设与乡村革命☀郑欣 次仁群宗｜寻找家园：少年扎西的媒介之旅☀林辉煌｜公立医院私有化：动力与困境☀王绍光｜治理研究：正本清源☀黄宗智｜中国的正义体系的过去、现在与未来☀徐有威 周升起｜近五年来三线建设研究述评☀柯尚哲｜三线铁路与毛泽东时代后期的工业现代化☀黄巍｜突破与回归：辽宁三线建设述论☀周明长｜东北支援与三线城市发展☀李广益｜南方来信：越南现代文学在中国的译介和传播☀黄志辉｜托尼的乡土中国重建方案与青年费孝通的三次系统回应☀潘家恩 张振 温铁军｜“铁钩”与“豆腐”的辩证——对梁漱溟20世纪50年代思想张力的一个考察视角☀赵京华｜社会革命与亚洲改造的大视野——尾崎秀实的现代中国论☀贾清源｜通过整体论社会学来思考农民工子女就学现象的民族志研究
56,2021,9,2021-9,开放时代,21.0,21.0,0.0,20.0,0.0,1.0,1.0,275.0,273.0,13.095238095238097,13.0,13.095238095238097,13.0,41.0,47309.0,2252.809523809524,13.095238095238097,6234.0,4.0,0.0,0.0,0.0,"【新刊】张杨｜三线建设初期党和政府协调工农关系的尝试（1964—1966）☀【新刊】李怀印｜追迹华夏之初——古史书写中的想象与真实☀【新刊】黄俊杰｜20世纪上半叶的三种中国意象：乡愁、对比、愿景☀【新刊】丁耘｜世界精神的结算单位（""新中国的形而上学""之十二）☀【新刊】雷思温｜建立中华文明的时间-历史连续性（""新中国的形而上学""之十一）☀【新刊】周展安｜把握在思想中的中国的当代（""新中国的形而上学""之十）☀【新刊】李长春｜“上学下达”与“下学上达”（""新中国的形而上学""之九）☀【新刊】朱刚｜构造理解人的基本坐标系（""新中国的形而上学""之八）☀【新刊】方向红｜中西比较应该怎么去做（""新中国的形而上学""之七）☀【新刊】吴增定｜西学传统内部的张力（""新中国的形而上学""之六）☀【新刊】唐文明｜不可以建构体系来代替经典（""新中国的形而上学""之五）☀【新刊】陈立胜｜我们的时代需要何种形上学（""新中国的形而上学""之四）☀【新刊】​陈少明｜“道器”形上学与“理气”形上学（""新中国的形而上学""之三）☀【新刊】张志强｜当代中国的形而上学解决方案（""新中国的形而上学""之二）☀【新刊】李猛｜新中国意义的思想方向（新中国的形而上学）☀【新刊】王锐｜合富强叙事、阶级叙事、文明叙事为一——关于中国近代史叙事问题的思考☀目录预告｜《开放时代》2021年第5期☀高明｜不激进的革命——延安乡村建设再理解☀李军｜从“创置社田”到“农地减租”——中华平民教育促进会对土地问题的探索☀张艺英 温铁军｜从平民教育、县政实验到土地改革——论中华平民教育促进会的“乡村改造”道路☀杜洁｜从“炸弹”到“微生物”——卢作孚乡村建设思想中的革命意涵"
57,2021,10,2021-10,开放时代,15.0,15.0,0.0,15.0,0.0,1.0,1.0,156.0,180.0,10.4,12.0,10.4,12.0,22.0,26204.0,1746.9333333333334,10.4,3759.0,2.0,0.0,1.0,0.0,李少文｜全面从严治党的宪法工程学☀李放春｜毛泽东“理一分殊”思想发微——纪念“马克思主义中国化”命题提出八十周年☀张慧鹏｜农民经济的分化与转型：重返列宁-恰亚诺夫之争☀陈义媛｜中国农资市场变迁与农业资本化的隐性路径☀陈航英｜中国农业转型及其动力机制再思考——基于皖南河镇的经验研究☀黄宗智｜中国新时代小农经济的实际与理论☀王先明｜从农村复兴到乡村振兴的百年跨越☀仝志辉｜20世纪50年代乡村改造：没有“乡建派”的乡村建设☀【新刊】马潇骁｜过渡的家：泰北华商合与分的家庭策略与家族企业经营☀【新刊】梁光亮｜安居乐业：我的家庭农场之路☀【新刊】吴进进 符阳｜算法决策：人工智能驱动的公共决策及其风险☀【新刊】李丁 张耀军 巫锡炜 余丹林｜政策执行与市场分割：《劳动合同法》长期影响的异质性研究☀【新刊】郦菁｜“新托克维尔主义”：起源、话语与民主☀【新刊】熊鹰｜“史沫特莱难题”：两部美国传记的比较阅读☀【新刊】徐有威 张志军｜以厂带社：三线建设时期的一次改革探索
58,2021,11,2021-11,开放时代,16.0,16.0,1.0,14.0,0.0,1.0,1.0,217.0,309.0,13.5625,19.3125,13.5625,19.3125,31.0,47236.0,2952.25,13.5625,10037.0,2.0,0.0,0.0,0.0,【新刊】贺照田｜如何让历史文献更充分向我们敞开……——从雷锋一则日记的读解说起☀【新刊】林盼｜资源何以成为“诅咒”？——对明清时期淮安地区官营产业发展的案例分析☀【新刊】王阳 熊万胜｜党政科层体系：“制度-关系”视野下的政党治理与国家治理☀【新刊】狄金华｜统治风险与国家治理结构调整——基于民国时期第二次全国内政会议前后央地分权结构的对比分析☀【新刊】陈忠纯｜纳“台湾革命”入“国民革命”：“民族自决”论与20世纪20年代后两岸革命者的台湾革命认知☀【新刊】魏海涛｜官僚制结构与皇权的抉择——以清末丙午官制改革为例☀会议议程｜第十九届开放时代论坛☀【新刊】康向宇｜“一国两制”与功能代表制——以金庸《明报》社评为中心的考察☀【新刊】杨凯｜主权、治权与族群关系——重新理解李仙得的“番地无主”论☀【新刊】张志翔｜美国“现代化”与英国“殖民主义”的结合：冷战时期香港高等教育工业化探究（1958—1969）☀【新刊】徐俊忠｜新中国政治文明的重要思想资源——孙中山晚年政治反思的历史意义☀目录预告｜《开放时代》2021年第6期☀王颖｜走出家庭与巩固家庭：抗日战争时期陕甘宁边区的妇女解放（1937—1945）☀杜树海｜“同源”与“一家”——林惠祥、徐松石“环南中国海”古代民族关系研究的时代意义☀马潇骁 麻国庆｜以神灵之名——泰国清迈华人精英“报”的道德实践和资本转化☀焦长权 焦玉平｜“大政府”的兴起：经济发展与政府转型——中国政府公共收入水平研究报告（1980—2014）
